answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3391,absa_sentiment_3391,absa_scores_3391,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3421,absa_sentiment_3421,absa_scores_3421,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3439,absa_sentiment_3439,absa_scores_3439,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,"In kleinen Schrittchen hin zum Ziel #Lohngleichheit: Unser Postulat ""Unterzeichnung der Charta Lohngleichheit"" hat der Grosse Rat #Aargau heute überwiesen – hauchdünn, mit Stichentscheid des Präsidenten und gegen den Widerstand von FDP und SVP. #GRAG @FemmesSPFrauen https://t.co/0zDEdDumnJ",klein schrittchen ziel lohngleichheit postulat unterzeichnung charta lohngleichheit grosse rat aargau heute überweisen hauchdünn stichentscheid präsidenten widerstehen fdp svp grag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'In': 0.02, 'kleinen': 0.04, 'Schrittchen': 0, 'hin': 0, 'zum': 0.04, 'Ziel': 0, 'Lohngleichheit': 1.0, 'Unser': 0.06, 'Postulat': 0.12, 'Unterzeichnung': 0.19, 'der': 0.04, 'Charta': 0.51, 'hat': 0, 'Grosse': 0, 'Rat': 0, 'Aargau': 0.15, 'heute': 0.04, 'überwiesen': 0.13, '–': 0, 'hauchdünn': 0, 'mit': 0, 'Stichentscheid': 0, 'des': 0, 'Präsidenten': 0, 'und': 0, 'gegen': 0, 'den': 0, 'Widerstand': 0, 'von': 0, 'FDP': 0, 'SVP': 0, 'GRAG': 0}",positive,"[0.38190088, 0.09382671, 0.5242724]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Die neusten Zahlen zur #Lohngleichheit sind da und machen mich grad hässig: Frauen verdienten 2016 im privaten Sektor immer noch 14,6 Prozent weniger als Männer, im öffentlichen Sektor 12,5 Prozent. Die Zeit ist reif für mehr Regulierung! https://t.co/ontyf5nysz",neu zahlen lohngleichheit grad hässig frauen verdienen privat sektor immer prozent wenig männer öffentlich sektor prozent zeit reif mehr regulierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.17, 'neusten': 0, 'Zahlen': 0, 'zur': 0.17, 'Lohngleichheit': 0, 'sind': 0.08, 'da': 0, 'und': 0.08, 'machen': 0, 'mich': 0.1, 'grad': 0, 'hässig': 0, 'Frauen': 0.14, 'verdienten': 0.23, 'im': 0, 'privaten': 0.06, 'Sektor': 0.09, 'immer': 0, 'noch': 0.17, '14,6': 0, 'Prozent': 0.11, 'weniger': 0, 'als': 0, 'Männer': 0.08, 'öffentlichen': 0.04, '12,5': 0, 'Zeit': 0.46, 'ist': 0, 'reif': 0, 'für': 0.42, 'mehr': 0.61, 'Regulierung': 0.67}",negative,"[0.28221515, 0.5275959, 0.1901889]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Die 1. Maifeier Muri heute im Wohler Anzeiger – Unterwegs für #Lohngleichheit mit Colette Basler und @dieter_egli von der @SP_Aargau. #1Mai2018 #Aargau https://t.co/QEIrIcHT4C,maifeier muri heute wohl anzeiger unterwegs lohngleichheit colette basler 1mai2018 aargau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.08, '1.': 0, 'Maifeier': 0, 'Muri': 0.02, 'heute': 0.05, 'im': 0, 'Wohler': 0, 'Anzeiger': 0, '–': 0, 'Unterwegs': 0, 'für': 0, 'Lohngleichheit': 0, 'mit': 0, 'Colette': 0, 'Basler': 0, 'und': 0, 'von': 0, 'der': 0, '1Mai2018': 0, 'Aargau': 0}",neutral,"[0.66162735, 0.08308743, 0.25528514]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Merci für die Einladung, es war eine tolle Stimmung am #1Mai in Muri! Wir fordern: #Lohngleichheit jetzt. Punkt. Schluss! Dafür braucht es griffige Gesetze. https://t.co/sfgrACsqvK",merci einladung toll stimmung 1mai muri fordern lohngleichheit punkt schluss dafür brauchen griffig gesetze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Merci': 0, 'für': 0.06, 'die': 0.05, 'Einladung': 0.06, 'es': 0, 'war': 0, 'eine': 0, 'tolle': 0.05, 'Stimmung': 0, 'am': 0, '1Mai': 0, 'in': 0.06, 'Muri': 0.06, 'Wir': 0.13, 'fordern': 0.77, 'Lohngleichheit': 0.835, 'jetzt': 0.8, 'Punkt': 0, 'Schluss': 0.18, 'Dafür': 0, 'braucht': 0, 'griffige': 0, 'Gesetze': 0.13}",positive,"[0.030386541, 0.0026330024, 0.9669805]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Heraus zum #1Mai! Morgen gehen wir auf die Strasse – für #Lohngleichheit. Punkt. Schluss! https://t.co/rMp3pAgAtU,heraus 1mai morgen gehen strasse lohngleichheit punkt schluss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Heraus': 0.09, 'zum': 0.1, '1Mai': 0, 'Morgen': 0.18, 'gehen': 0, 'wir': 0, 'auf': 0, 'die': 0.11, 'Strasse': 0, '–': 0, 'für': 0, 'Lohngleichheit': 0, 'Punkt': 0, 'Schluss': 0}",positive,"[0.009517833, 0.0033603325, 0.9871219]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,positive,"@VivianeHoesli Super, danke für dein Engagement, insbesondere für den Vorstoss betr. Charta #Lohngleichheit! #Aarau hat diese ja schon lange unterzeichnet...",super danke engagement insbesondere vorstoss betr charta lohngleichheit aarau ja schon lang unterzeichnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Super': 0, 'danke': 0.12000000000000001, 'für': 0.53, 'dein': 0.08, 'Engagement': 0, 'insbesondere': 0, 'den': 0.12, 'Vorstoss': 0, 'betr.': 0, 'Charta': 0.38, 'Lohngleichheit': 0, 'Aarau': 0.93, 'hat': 0, 'diese': 1.0, 'ja': 0, 'schon': 0, 'lange': 0.57, 'unterzeichnet': 1.0, '...': 0}",neutral,"[0.71710014, 0.075268, 0.20763186]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.35,neutral,"Es ist zum Verzweifeln: Der Ständerat will grosse Firmen nicht verpflichten, für #Lohngleichheit zu sorgen. Das lassen wir uns nicht gefallen! Auf zur Demo für Gleichstellung am 8. März! Treffpunkt 17.30 am Bahnhof #Aarau. https://t.co/YsQ6BSfHqc",verzweifeln ständerat grosse firmen verpflichten lohngleichheit sorgen lassen fallen demo gleichstellung märz treffpunkt bahnhof aarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0.05, 'ist': 0.05, 'zum': 0.465, 'Verzweifeln': 0, 'Der': 0.65, 'Ständerat': 0.0575, 'will': 0, 'grosse': 0, 'Firmen': 0.24, 'nicht': 0.04, 'verpflichten': 0, 'für': 0, 'Lohngleichheit': 0, 'zu': 0.28, 'sorgen': 0.28, 'Das': 0.65, 'lassen': 0, 'wir': 0, 'uns': 0, 'gefallen': 0, 'Auf': 0.12, 'zur': 0.465, 'Demo': 0.19, 'Gleichstellung': 0.1, 'am': 0, '8.': 0, 'März': 0.1, 'Treffpunkt': 0.7250000000000001, '17.30': 0, 'Bahnhof': 0, 'Aarau': 0.46}",neutral,"[0.5892722, 0.29971322, 0.11101458]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Mit dem Tool #Logib können Unternehmen und Verwaltungen einfach prüfen, wie es um die interne #Lohngleichheit steht. #srfarena https://t.co/uUHaP6idwy…",tool logib unternehmen verwaltungen einfach prüfen interne lohngleichheit stehen srfarena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mit': 0.07, 'dem': 0.09, 'Tool': 0.13, 'Logib': 0.16, 'können': 0, 'Unternehmen': 0, 'und': 0.05, 'Verwaltungen': 0.06, 'einfach': 0, 'prüfen': 0.23, 'wie': 0, 'es': 0, 'um': 0, 'die': 0.09, 'interne': 0.85, 'Lohngleichheit': 0.735, 'steht': 0, 'srfarena': 0.35}",positive,"[0.075714424, 0.0034977703, 0.9207878]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,#Lohngleichheit ist auch heute nicht Realität: Frauen verdienen durchschnittlich immer noch fast 20% weniger als Männer. #srfarena,lohngleichheit heute realität frauen verdienen durchschnittlich immer fast wenig männer srfarena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Lohngleichheit': 0.31000000000000005, 'ist': 0.41, 'auch': 0, 'heute': 0.15, 'nicht': 1.0, 'Realität': 1.0, 'Frauen': 0.04, 'verdienen': 0.08, 'durchschnittlich': 0.15, 'immer': 0, 'noch': 0.09, 'fast': 0, 'weniger': 0, 'als': 0, 'Männer': 0.03, 'srfarena': 0.13}",negative,"[0.018039694, 0.9703781, 0.011582215]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @KilianBrogli: Heute, 19.03.2016 ist Tag der #Lohngleichheit (#EqualPayDay).
Auch für #Schweiz kann unterschrieben werden #HeForShe
http…",heute tag lohngleichheit equalpayday schweiz unterschreiben heforshe http,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Heute': 0.26, '19.03.2016': 0, 'ist': 0.61, 'Tag': 0, 'der': 0, 'Lohngleichheit': 0, 'EqualPayDay': 1.0, 'Auch': 0.08, 'für': 0.07, 'Schweiz': 0.07, 'kann': 0.09, 'unterschrieben': 0.11, 'werden': 0, 'HeForShe': 0.21, 'http': 0.27, '…': 0}",neutral,"[0.7477731, 0.012650619, 0.23957624]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"@samuelkullmann @SP_Aargau Ist so. Das würde dann heissen, keine Steuersenkungen.",heissen steuersenkungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ist': 0, 'so': 0.18, 'Das': 0, 'würde': 0.24, 'dann': 0, 'heissen': 0, 'keine': 0, 'Steuersenkungen': 0.8300000000000001}",negative,"[0.29442725, 0.6942342, 0.0113385795]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"Das müsste auch den Aargauer Regierungsrat aufhorchen lassen: Die Bevölkerung will keine Steuersenkungen für Unternehmen, während sie gleichzeitig seit Jahren unter der Abbaupolitik leidet. Ich bin gespannt auf die Umsetzung von #STAF im Kanton #Aargau! https://t.co/JYriMR0qat",müsste aargauer regierungsrat aufhorchen lassen bevölkerung steuersenkungen unternehmen gleichzeitig seit jahren abbaupolitik leiden spannen umsetzung staf kanton aargau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.02, 'müsste': 0.04, 'auch': 0.02, 'den': 0.02, 'Aargauer': 0, 'Regierungsrat': 0.015, 'aufhorchen': 0.02, 'lassen': 0, 'Die': 0.02, 'Bevölkerung': 0.08, 'will': 0, 'keine': 0, 'Steuersenkungen': 0.61, 'für': 0.02, 'Unternehmen': 0, 'während': 0.18, 'sie': 0, 'gleichzeitig': 0, 'seit': 0, 'Jahren': 0.02, 'unter': 0, 'der': 0.02, 'Abbaupolitik': 0.02, 'leidet': 0, 'Ich': 0.02, 'bin': 0, 'gespannt': 0, 'auf': 0, 'die': 0.02, 'Umsetzung': 0.06, 'von': 0.03, 'STAF': 0, 'im': 0, 'Kanton': 0.01, 'Aargau': 0.03}",negative,"[0.058227878, 0.88898283, 0.05278934]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,0.85,neutral,"Die Unternehmenssteuern müssen schweizweit harmonisiert werden, um den ruinösen interkantonalen Wettbewerb zu stoppen. Ich freue mich schon aufs Unterschriftensammeln für diese längst fällige Initiative! https://t.co/eRmyf3fV5M",unternehmenssteuern müssen schweizweit harmonisieren ruinös interkantonalen wettbewerb stoppen freuen schon aufs unterschriftensammeln längst fällige initiative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0, 'Unternehmenssteuern': 0.05, 'müssen': 0.02, 'schweizweit': 0.05, 'harmonisiert': 0.11, 'werden': 0, 'um': 0, 'den': 0, 'ruinösen': 1.0, 'interkantonalen': 0, 'Wettbewerb': 0, 'zu': 0.02, 'stoppen': 0.27, 'Ich': 0.01, 'freue': 0, 'mich': 0, 'schon': 0, 'aufs': 0, 'Unterschriftensammeln': 0.045, 'für': 0.03, 'diese': 0.02, 'längst': 0.02, 'fällige': 0, 'Initiative': 0.03}",negative,"[0.01959154, 0.90817344, 0.07223504]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,Herzliche Gratulation zu diesem grossartigen Erfolg! Und bald folgt hoffentlich auch der Kanton #Aargau! #Mindestlohn @KaelinIrene @AGB_Aargau @HunzikerLelia https://t.co/s7oIP4fhU8,herzlich gratulation grossartigen erfolg bald folgen hoffentlich kanton aargau mindestlohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Herzliche': 0, 'Gratulation': 0.13, 'zu': 0, 'diesem': 0.05, 'grossartigen': 0.06, 'Erfolg': 0.1, 'Und': 0.05, 'bald': 0, 'folgt': 0, 'hoffentlich': 0.09, 'auch': 0, 'der': 0.08, 'Kanton': 0.09, 'Aargau': 0.15, 'Mindestlohn': 0.515}",positive,"[0.017833779, 0.002218566, 0.9799477]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,"«Ich sehe absolut keinen Grund, Identitätspolitik und Klassenpolitik gegeneinander auszuspielen [...]. Warum soll sich die SP nicht gleichzeitig für eine Ehe für alle und für einen Mindestlohn einsetzen können?» – Danke, @meyer_mattea! https://t.co/uv1oAkWKyc",sehen absolut grund identitätspolitik klassenpolitik gegeneinander ausspielen warum sp gleichzeitig ehe all mindestlohn einsetzen danke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Ich': 0, 'sehe': 0, 'absolut': 0, 'keinen': 0, 'Grund': 0, 'Identitätspolitik': 0, 'und': 0, 'Klassenpolitik': 0, 'gegeneinander': 0, 'auszuspielen': 0, '...': 0, 'Warum': 0, 'soll': 0, 'sich': 0, 'die': 0, 'SP': 0, 'nicht': 0, 'gleichzeitig': 0, 'für': 0, 'eine': 0, 'Ehe': 0, 'alle': 0, 'einen': 0, 'Mindestlohn': 0, 'einsetzen': 0, 'können': 0, '»': 0, '–': 0, 'Danke': 0}",neutral,"[0.66064817, 0.052583784, 0.286768]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Bravo! Und nun soll der Kanton #Aargau nachziehen! Ein entsprechendes Postulat für einen kantonalen #Mindestlohn hat die @SP_Aargau bereits eingereicht. #GRAG https://t.co/1yC8TyO51X,bravo kanton aargau nachziehen entsprechend postulat kantonalen mindestlohn bereits einreichen grag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bravo': 0.09, 'Und': 0.05, 'nun': 0, 'soll': 0, 'der': 0.08, 'Kanton': 0.07, 'Aargau': 0.21, 'nachziehen': 0.14, 'Ein': 0.1, 'entsprechendes': 0.21, 'Postulat': 0.72, 'für': 0.15, 'einen': 0.1, 'kantonalen': 0.24, 'Mindestlohn': 0.425, 'hat': 0, 'die': 0.08, 'bereits': 0.61, 'eingereicht': 1.0, 'GRAG': 0.26}",neutral,"[0.9243182, 0.05973797, 0.015943842]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Wow! Der Aargauer Regierungsrat will die Einführung eines kantonalen Mindestlohns prüfen! #Mindestlohn https://t.co/phhIE2eXFL,wow aargauer regierungsrat einführung kantonalen mindestlohns prüfen mindestlohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wow': 0.15, 'Der': 0.08, 'Aargauer': 0, 'Regierungsrat': 0.075, 'will': 0, 'die': 0.08, 'Einführung': 0.12, 'eines': 0, 'kantonalen': 0.25, 'Mindestlohns': 0.485, 'prüfen': 0, 'Mindestlohn': 0.485}",positive,"[0.22964382, 0.013417587, 0.7569386]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,"RT @MiaAnaJenni: Und wie toll ist es, dass es in Genf jetzt einen Mindestlohn gibt? 
(...auch wenn es national schon lange überfällig wäre)",tollen genf mindestlohn geben national schon lang überfällig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.13, 'wie': 0.19, 'toll': 0, 'ist': 0.7, 'es': 0.7, 'dass': 0.44, 'in': 0.48, 'Genf': 0.14, 'jetzt': 1.0, 'einen': 0.55, 'Mindestlohn': 0.64, 'gibt': 0, '...': 0, 'auch': 0, 'wenn': 0.1, 'national': 0, 'schon': 0, 'lange': 0.08, 'überfällig': 0.14, 'wäre': 0}",positive,"[0.012419778, 0.0027880734, 0.9847921]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Wer Vollzeit arbeitet, hat einen Lohn verdient, der für ein anständiges Leben reicht. Deshalb muss der Kanton #Aargau nun als Gesetzgeber aktiv werden und einen kantonalen #Mindestlohn einführen! #lebenswerteraargau #GRWAG20 https://t.co/n7GXVgtPCO",wer vollzeit arbeiten lohn verdienen anständig leben reichen deshalb kanton aargau gesetzgeber aktiv kantonalen mindestlohn einfahren lebenswerteraargau grwag20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wer': 0.02, 'Vollzeit': 0.025, 'arbeitet': 0, 'hat': 0, 'einen': 0.36, 'Lohn': 0, 'verdient': 0, 'der': 0.07, 'für': 0.03, 'ein': 0, 'anständiges': 0.05, 'Leben': 0.06, 'reicht': 0, 'Deshalb': 0.09, 'muss': 0, 'Kanton': 0.06, 'Aargau': 0.16, 'nun': 0, 'als': 0.07, 'Gesetzgeber': 0.14, 'aktiv': 0, 'werden': 0, 'und': 0.14, 'kantonalen': 1.0, 'Mindestlohn': 0.8049999999999999, 'einführen': 0.53, 'lebenswerteraargau': 0.45, 'GRWAG20': 0}",neutral,"[0.6956278, 0.04231502, 0.2620571]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"Atomkraft ist keine Lösung für die #Klimakrise. Keine CO2-Reduktionsmassnahme ist ineffizienter, teurer und wirkt langsamer als die Investition in neue #AKW. Stattdessen braucht es volle Kraft in den Ausbau der Erneuerbaren Energien! #atomkraftneindanke https://t.co/9Ux32oBSlA",atomkraft lösung klimakrise co2 reduktionsmassnahme ineffizienter teuer wirken langsam investition neue akw stattdessen brauchen voll kraft ausbau erneuerbaren energien atomkraftneindanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Atomkraft': 0.095, 'ist': 0.04, 'keine': 0, 'Lösung': 0.04, 'für': 0.02, 'die': 0.24, 'Klimakrise': 0.04, 'Keine': 0, 'CO2-Reduktionsmassnahme': 0.065, 'ineffizienter': 0, 'teurer': 0.045000000000000005, 'und': 0.03, 'wirkt': 0, 'langsamer': 0.09, 'als': 0, 'Investition': 0, 'in': 0.16, 'neue': 0.06, 'AKW': 0.095, 'Stattdessen': 0.16, 'braucht': 0, 'es': 0.04, 'volle': 0.1, 'Kraft': 0, 'den': 0.24, 'Ausbau': 1.0, 'der': 0.24, 'Erneuerbaren': 0, 'Energien': 0.33, 'atomkraftneindanke': 0.036250000000000004}",positive,"[0.044934656, 0.2903062, 0.6647591]",,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,negative,"Ohne eine Kombination aus Anreizen, Lenkung und Verboten geht es nicht! Entweder wir packen die #Klimakrise jetzt an und investieren in die erneuerbare Energiezukunft, oder wir bezahlen die Folgen des Klimawandels – das würde sehr viel teurer.
https://t.co/xa9d84FGAJ",kombination anreizen lenkung verbieten gehen entweder packen klimakrise investieren erneuerbare energiezukunft bezahlen folgen klimawandels teuer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ohne': 0.02, 'eine': 0, 'Kombination': 0.04, 'aus': 0, 'Anreizen': 0.07, 'Lenkung': 0.06, 'und': 0.26, 'Verboten': 0, 'geht': 0, 'es': 0, 'nicht': 0, 'Entweder': 0.12, 'wir': 0, 'packen': 0, 'die': 0.06, 'Klimakrise': 0.13, 'jetzt': 0.21, 'an': 0, 'investieren': 1.0, 'in': 0.53, 'erneuerbare': 1.0, 'Energiezukunft': 0.27, 'oder': 0.19, 'bezahlen': 0.14, 'Folgen': 0, 'des': 0, 'Klimawandels': 0.05500000000000001, '–': 0, 'das': 0, 'würde': 0, 'sehr': 0, 'viel': 0, 'teurer': 0}",neutral,"[0.57907873, 0.12147469, 0.29944658]",,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,0.7999999999999999,neutral,Grossartig! Mit 1 Mia Euro jährlich bis 2030 fördert Österreich den Ausbau der Erneuerbaren. Das wird Investitionen in der Höhe von 30 Mia Euro auslösen. Ein solches Ausbaupaket braucht auch die Schweiz! #Energiewende #Klimaschutz https://t.co/zTIRrt6epy https://t.co/zTIRrt6epy,grossartig mia euro jährlich fördern österreich ausbau erneuerbaren investitionen höhe mia euro auslösen solch ausbaupaket brauchen schweiz energiewende klimaschutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Grossartig': 0.32, 'Mit': 0.11, 'Mia': 0, 'Euro': 0, 'jährlich': 0, 'bis': 0.11, 'fördert': 0, 'Österreich': 0.32, 'den': 0.37, 'Ausbau': 0.13, 'der': 0.37, 'Erneuerbaren': 1.0, 'Das': 0.37, 'wird': 0.09, 'Investitionen': 0.1, 'in': 0, 'Höhe': 0, 'von': 0, 'auslösen': 0.15, 'Ein': 0, 'solches': 0.06, 'Ausbaupaket': 0.135, 'braucht': 0.11, 'auch': 0.04, 'die': 0.37, 'Schweiz': 0.07, 'Energiewende': 0.055, 'Klimaschutz': 0.05500000000000001}",positive,"[0.020418495, 0.004106269, 0.97547525]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Die Solarenergie ist der Schlüssel zur erneuerbaren Energiezukunft! #Klimaschutz #Energiewende https://t.co/P0YsfU5Ls2,solarenergie schlüssel erneuerbaren energiezukunft klimaschutz energiewende,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.44, 'Solarenergie': 0.25, 'ist': 0.16, 'der': 0.44, 'Schlüssel': 0.44, 'zur': 0.445, 'erneuerbaren': 1.0, 'Energiezukunft': 0.5700000000000001, 'Klimaschutz': 0.155, 'Energiewende': 0.18}",positive,"[0.0016356264, 0.0012768708, 0.99708754]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Danke, @RRechsteiner, für die Post! Damit die Energiewende nicht im Wartesaal steckenbleibt: @JaCO2Gesetz am 13.6. sagen und die Rahmenbedingungen schaffen, um den Zubau der erneuerbaren Energien in der Schweiz optimal voranzutreiben! #Klimaschutz #Energiewende #Photovoltaik https://t.co/3NyNasmtbA",danke post energiewende wartesaal steckenbleibt sagen rahmenbedingungen schaffen zubau erneuerbaren energien schweiz optimal voranzutreiben klimaschutz energiewende photovoltaik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Danke': 0.015, 'für': 0.02, 'die': 0.04, 'Post': 0, 'Damit': 0.03, 'Energiewende': 0.115, 'nicht': 0, 'im': 0, 'Wartesaal': 0.03, 'steckenbleibt': 0.02, 'am': 0, '13.6.': 0, 'sagen': 0.025, 'und': 0.03, 'Rahmenbedingungen': 0.05, 'schaffen': 0.03, 'um': 0, 'den': 0.04, 'Zubau': 0, 'der': 0.04, 'erneuerbaren': 0.11, 'Energien': 0.1, 'in': 0.03, 'Schweiz': 0.04, 'optimal': 0, 'voranzutreiben': 0.03, 'Klimaschutz': 0.095, 'Photovoltaik': 1.0}",positive,"[0.20122828, 0.041486245, 0.7572855]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,25.0,28.0,-0.15,neutral,"@BaslerStefan @MFrauchigerSVP @JaCO2Gesetz @CO2GesetzJa Aus erneuerbaren Energien. Deshalb braucht es massiven Zubau bei Photovoltaik, kombiniert mit Wasser, Wind, Biomasse. Und ein Stromabkommen mit der EU. Ladestationennetz kann aus Geldern des Klimafonds gefördert werden.",erneuerbaren energien deshalb brauchen massiv zubau photovoltaik kombinieren wasser wind biomasse stromabkommen eu ladestationennetz geldern klimafonds fördern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Aus': 0, 'erneuerbaren': 1.0, 'Energien': 0.71, 'Deshalb': 0, 'braucht': 0, 'es': 0.11, 'massiven': 0.2, 'Zubau': 0, 'bei': 0, 'Photovoltaik': 0.14, 'kombiniert': 0.12, 'mit': 0.04, 'Wasser': 0.02, 'Wind': 0.03, 'Biomasse': 0.04, 'Und': 0.09, 'ein': 0, 'Stromabkommen': 0.05500000000000001, 'der': 0.03, 'EU': 0, 'Ladestationennetz': 0.045, 'kann': 0.06, 'aus': 0, 'Geldern': 0.04, 'des': 0.05, 'Klimafonds': 0.035, 'gefördert': 0, 'werden': 0}",positive,"[0.41171962, 0.022016171, 0.5662642]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
