answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3470,absa_sentiment_3470,absa_scores_3470,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,"BR Schneider-Ammann zu Start-Ups, Digitalisierung und zur starken Schweizer Wirtschaft an der Hauptversammlung der #JungfreisinnKantonBern https://t.co/2kgxF83Sj3",br schneider ammann start ups digitalisierung stark schweizer wirtschaft hauptversammlung jungfreisinnkantonbern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'BR': 0.05, 'Schneider-Ammann': 0, 'zu': 0, 'Start-Ups': 0, 'Digitalisierung': 0, 'und': 0.47, 'zur': 0.03, 'starken': 0, 'Schweizer': 0.03, 'Wirtschaft': 0, 'an': 0, 'der': 0.03, 'Hauptversammlung': 0.060000000000000005, 'JungfreisinnKantonBern': 0.11}",positive,"[0.0061504943, 0.0018898651, 0.99195963]",,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.925,neutral,"RT @Co2GesetzNein: «Guter Umweltschutz darf etwas kosten, aber hohe Kosten machen noch keinen guten Umweltschutz», bringt Philipp Eng (@phi…",gut umweltschutz dürfen kosten hoch kosten gut umweltschutz bringen philipp engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Guter': 0, 'Umweltschutz': 0, 'darf': 0, 'etwas': 0, 'kosten': 0, 'aber': 0, 'hohe': 0, 'Kosten': 0, 'machen': 0, 'noch': 0, 'keinen': 0, 'guten': 0, '»': 0, 'bringt': 0, 'Philipp': 0, 'Eng': 0, '…': 0}",positive,"[0.08931474, 0.09464054, 0.8160447]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.8800000000000001,positive,"Herzlich willkommen @cwasi 💪🏼😊
Ich freue mich, zusammen mit Dir ein Co2-Gesetz zu ermöglichen, welches den Umweltschutz im Fokus hat, nicht reine Symbolpolitik. Mit einzig hohen Kosten und Umverteilung ist unserem Planeten nicht geholfen... https://t.co/puTVpj7ljc",herzlich willkommen freuen zusammen co2 gesetz ermöglichen welch umweltschutz fokus reine symbolpolitik einzig hoch kosten umverteilung planeten helfen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Herzlich': 0, 'willkommen': 0.1, 'Ich': 0.05, 'freue': 0.08, 'mich': 0, 'zusammen': 0, 'mit': 0.06, 'Dir': 0.08, 'ein': 0, 'Co2-Gesetz': 0.42000000000000004, 'zu': 0.08, 'ermöglichen': 0.35, 'welches': 0, 'den': 0, 'Umweltschutz': 0.435, 'im': 0, 'Fokus': 0, 'hat': 0, 'nicht': 0.07, 'reine': 0, 'Symbolpolitik': 0.24, 'Mit': 0.06, 'einzig': 0.14, 'hohen': 0.07, 'Kosten': 0.07, 'und': 0.07, 'Umverteilung': 0.07, 'ist': 0, 'unserem': 0.04, 'Planeten': 0, 'geholfen': 0, '...': 0}",positive,"[0.009876625, 0.005229445, 0.984894]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.9,neutral,RT @jfsolothurn: Guter Umweltschutz soll und darf uns etwas kosten - hohe Kosten alleine machen aber noch keinen guten Umweltschutz. Wir he…,gut umweltschutz dürfen kosten hoch kosten alleine gut umweltschutz he,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Guter': 0, 'Umweltschutz': 0.105, 'soll': 0, 'und': 0.18, 'darf': 0.54, 'uns': 0.23, 'etwas': 0.23, 'kosten': 0.13, 'hohe': 0, 'Kosten': 0.13, 'alleine': 0.17, 'machen': 0.07, 'aber': 0.25, 'noch': 0, 'keinen': 0, 'guten': 0.26, 'Wir': 0.08, 'he': 0, '…': 0}",positive,"[0.007998232, 0.018563464, 0.97343826]",,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.26,neutral,"Wer lieber gar nichts erreicht, als seine Forderungen nur teilweise erfüllt zu sehen, beweist vor allem eines: Kindische Unreife. Sicherlich aber kein Wille, wirklich etwas zu verändern. Umweltschutz sollte mehr als Stimmungsmache sein @klimastreik.

https://t.co/MWdi83rfMU",wer lieb gar erreichen forderungen teilweise erfüllen sehen beweisen kindische unreif sicherlich wille wirklich verändern umweltschutz sollen mehr stimmungsmache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wer': 0.05, 'lieber': 0, 'gar': 0.02, 'nichts': 0.02, 'erreicht': 0, 'als': 0, 'seine': 0, 'Forderungen': 0, 'nur': 0.04, 'teilweise': 0, 'erfüllt': 0, 'zu': 0.05, 'sehen': 0.02, 'beweist': 0.08, 'vor': 0, 'allem': 0, 'eines': 0.03, 'Kindische': 0.06, 'Unreife': 0.09, 'Sicherlich': 0, 'aber': 0, 'kein': 0.14, 'Wille': 0.07, 'wirklich': 0.06, 'etwas': 0, 'verändern': 0.04, 'Umweltschutz': 0.595, 'sollte': 1.0, 'mehr': 0.13, 'Stimmungsmache': 0, 'sein': 0}",positive,"[0.058329713, 0.18459754, 0.7570728]",,,,,,,,,,,,,,,,,,,,,,positive
75.0,100.0,86.0,0.5666666666666667,neutral,"Halbierung der Parkplätze, dass Automobilisten drei Mal länger durch die Stadt kurven, um einen Platz zu finden - und das nennt sich dann Umweltschutz.
Es ist wirklich kein parteipolitisches Interesse mehr, wenn ich für die #WahlCH19 auf etwas Vernunft hoffe. 🙏🏻 https://t.co/JFQEwK47MV",halbierung parkplätze automobilisten drei mal lang stadt kurven platz finden nennen umweltschutz wirklich parteipolitisches interesse mehr wahlch19 vernunft hoffen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Halbierung': 0.13, 'der': 0.03, 'Parkplätze': 0.04, 'dass': 1.0, 'Automobilisten': 0.09, 'drei': 0.03, 'Mal': 0, 'länger': 0.08, 'durch': 0.04, 'die': 0.03, 'Stadt': 0.05, 'kurven': 0.03, 'um': 0.04, 'einen': 0.04, 'Platz': 0.21, 'zu': 0.06, 'finden': 0.16, 'und': 0.32, 'das': 1.0, 'nennt': 0, 'sich': 0, 'dann': 0, 'Umweltschutz': 0.635, 'Es': 0.09, 'ist': 0.09, 'wirklich': 0.2, 'kein': 0.1, 'parteipolitisches': 0.07, 'Interesse': 0.09, 'mehr': 0, 'wenn': 0.07, 'ich': 0.04, 'für': 0.04, 'WahlCH19': 0, 'auf': 0, 'etwas': 0, 'Vernunft': 0.02, 'hoffe': 0.05}",neutral,"[0.924622, 0.04107499, 0.034302983]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"@andrisilbi_ Wenn wir nicht das Windfahnen-Image der @CVP_PDC übernehmen wollen, sollten wir vielleicht nicht erst im Wahljahr mit der Ökopolitik auffahren. Eine liberale 🇨🇭 bedeutet auch eine liberale Strategie im Umweltschutz - gebe dir absolut dabei aber natürlich absolut Recht.",windfahnen image übernehmen sollen vielleicht erst wahljahr ökopolitik auffahren liberale bedeuten liberale strategie umweltschutz geben absolut dabei natürlich absolut recht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0, 'wir': 0, 'nicht': 0.02, 'das': 0, 'Windfahnen-Image': 0, 'der': 0.07, 'übernehmen': 0, 'wollen': 0.03, 'sollten': 0.04, 'vielleicht': 0.03, 'erst': 0, 'im': 0, 'Wahljahr': 0.11499999999999999, 'mit': 0.05, 'Ökopolitik': 0, 'auffahren': 0.07, 'Eine': 0, 'liberale': 0, '🇨': 0, '🇭': 0, 'bedeutet': 0, 'auch': 0, 'eine': 0, 'Strategie': 0, 'Umweltschutz': 0, 'gebe': 0, 'dir': 0, 'absolut': 0, 'dabei': 0, 'aber': 0, 'natürlich': 0, 'Recht': 0}",positive,"[0.124215566, 0.0601753, 0.8156091]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,71.0,0.1333333333333333,neutral,"@gwitzt @narimoldi @MikeTieche @veritas_ed @JehanMukawel @operationlibero Leben und leben lassen heisst für Sie, jemanden als “extremistisch” zu bezeichnen? Spannend.
Und by the way, leider ist seine Politik tatsächlich liberaler als die verblendete Haltung, der EU-Beitritt und Ja zur Homo-Ehe sei das einzige, was den Liberalismus ausmache 😉",leben leben lassen heisst jemand extremistisch bezeichnen spannen by the way leider politik tatsächlich liberal verblenden haltung eu beitreten ja homo ehe einzig liberalismus ausmachen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Leben': 0, 'und': 0, 'leben': 0, 'lassen': 0, 'heisst': 0.09, 'für': 0, 'Sie': 0, 'jemanden': 0.05, 'als': 0, '“': 0, 'extremistisch': 0, '”': 0, 'zu': 0, 'bezeichnen': 0, 'Spannend': 0, 'Und': 0, 'by': 0, 'the': 0, 'way': 0, 'leider': 0, 'ist': 0, 'seine': 0, 'Politik': 0, 'tatsächlich': 0, 'liberaler': 0, 'die': 0, 'verblendete': 0, 'Haltung': 0, 'der': 0, 'EU-Beitritt': 0, 'Ja': 0, 'zur': 0, 'Homo-Ehe': 0, 'sei': 0, 'das': 0, 'einzige': 0, 'was': 0, 'den': 0, 'Liberalismus': 0, 'ausmache': 0}",negative,"[0.23163676, 0.6320847, 0.13627855]",,,,,,,,,,,,,,,,,,,neutral
25.0,25.0,28.0,-0.2333333333333333,neutral,"@ineichen_jonas @robert_rudolph @markus_rohrbach @konzern_vi Steuerabzüge für alle Unternehmen, die nachweisen, dass sie Menschenrechte und Umweltstandards einhalten. Positiver Anreiz auch für ausländische Unternehmen, in die CH zu ziehen - anstatt sinnloser Bestrafung hiesiger KMU.",steuerabzüge all unternehmen nachweisen menschenrechte umweltstandards einhalten positiv anreiz ausländische unternehmen ch ziehen anstatt sinnlos bestrafung hiesig kmu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Steuerabzüge': 0.095, 'für': 0.27, 'alle': 0, 'Unternehmen': 0, 'die': 0, 'nachweisen': 0, 'dass': 0.04, 'sie': 0, 'Menschenrechte': 0.09, 'und': 0.04, 'Umweltstandards': 0.12, 'einhalten': 0, 'Positiver': 1.0, 'Anreiz': 0, 'auch': 0.58, 'ausländische': 0.1, 'in': 0, 'CH': 0, 'zu': 0.05, 'ziehen': 0, 'anstatt': 0.10500000000000001, 'sinnloser': 0.1, 'Bestrafung': 0.08, 'hiesiger': 0.02, 'KMU': 0}",positive,"[0.010256242, 0.002982473, 0.98676133]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"@ZStadtfux @spschweiz Kein System ist perfekt. Allerdings hat auch kein System so vielen Menschen Wohlstand gebracht wie der Kapitalismus. Die Schweiz hat nicht einfach so genügend Geld, damit keiner hungern muss und kann Entwicklungshilfe leisten - Venezuela kann beides von sich nicht behaupten.",system perfekt allerdings system menschen wohlstand bringen kapitalismus schweiz einfach genügen geld hungern entwicklungshilfe leisten venezuela beide behaupten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kein': 0.01, 'System': 0.07, 'ist': 0.17, 'perfekt': 1.0, 'Allerdings': 0.16, 'hat': 0, 'auch': 0, 'kein': 0.01, 'so': 0.01, 'vielen': 0.03, 'Menschen': 0.02, 'Wohlstand': 0.04, 'gebracht': 0.02, 'wie': 0, 'der': 0, 'Kapitalismus': 0.03, 'Die': 0, 'Schweiz': 0.02, 'nicht': 0.02, 'einfach': 0, 'genügend': 0.01, 'Geld': 0.02, 'damit': 0.01, 'keiner': 0, 'hungern': 0, 'muss': 0.01, 'und': 0.01, 'kann': 0.01, 'Entwicklungshilfe': 0.02, 'leisten': 0, 'Venezuela': 0.02, 'beides': 0, 'von': 0, 'sich': 0, 'behaupten': 0}",positive,"[0.13703191, 0.4286697, 0.43429834]",,,,,,,,,,,,,neutral
25.0,25.0,28.0,-0.26,neutral,"@gianbrun Sie verteilens ja dann wieder um 🤷🏼‍♂️ Wie auch Molina zu sagen pflegt: Hauptsache die Reichen habens nicht. Das sind drum die Bösen (ausgenommen sie bezahlen die hohen Steuern, finanzieren alle Sozialwerke, Subventionen, Direktzahlungen, Entwicklungshilfe..) 😊",verteilens ja molina sagen pflegen hauptsache reich habens drum böse ausnehmen bezahlen hoch steuern finanzieren all sozialwerke subventionen direktzahlungen entwicklungshilfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Sie': 0, 'verteilens': 0.09, 'ja': 0, 'dann': 0.02, 'wieder': 0.02, 'um': 0, '🤷': 0, '\u200d️': 0, 'Wie': 0, 'auch': 0, 'Molina': 0, 'zu': 0, 'sagen': 0, 'pflegt': 0, 'Hauptsache': 0, 'die': 0, 'Reichen': 0, 'habens': 0, 'nicht': 0, 'Das': 0, 'sind': 0, 'drum': 0, 'Bösen': 0, 'ausgenommen': 0, 'sie': 0, 'bezahlen': 0, 'hohen': 0, 'Steuern': 0, 'finanzieren': 0, 'alle': 0, 'Sozialwerke': 0, 'Subventionen': 0, 'Direktzahlungen': 0, 'Entwicklungshilfe': 0, '..': 0}",neutral,"[0.578599, 0.35398304, 0.06741804]",,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"Wenn man etwas tut, dann richtig. Bei der Landesverteidigung ist dies nicht anders: Eine funktionierende #Luftwaffe braucht moderne Flugzeuge, wie eine Schule aktuelle Lehrbücher.
@sicherheit_ja https://t.co/LE7cA34yul",tun richtig landesverteidigung funktionierend luftwaffe brauchen modern flugzeuge schule aktuell lehrbücher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0, 'man': 0, 'etwas': 0.05, 'tut': 0, 'dann': 0, 'richtig': 0, 'Bei': 0, 'der': 0, 'Landesverteidigung': 0.54, 'ist': 0.2, 'dies': 0, 'nicht': 0, 'anders': 1.0, 'Eine': 0, 'funktionierende': 0, 'Luftwaffe': 0, 'braucht': 0.16, 'moderne': 0.16, 'Flugzeuge': 0, 'wie': 0, 'eine': 0, 'Schule': 0.03, 'aktuelle': 0, 'Lehrbücher': 0.06}",positive,"[0.06203786, 0.010056982, 0.9279052]",,,,,,,,,,positive
50.0,25.0,28.0,-0.175,neutral,"@AGmur Klar kann das EpG als Grundlage fungieren. Es ist aber naiv zu denken, dass eine solche Macht beim Staat keine Begehrlichkeiten für Änderungen in ATSG, StPO, AIG, VVG, KVG etc. oder im Strassenverkehr wecken wird. Verhindern Sie dann mal Überwachung für “mehr Gerechtigkeit”...",klaren epg grundlage fungieren naiv denken beim staat begehrlichkeiten änderungen atsg stpo aig vvg kvg etc strassenverkehr wecken verhindern mal überwachung mehr gerechtigkeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Klar': 0, 'kann': 0.02, 'das': 0.04, 'EpG': 0.02, 'als': 0.01, 'Grundlage': 0.01, 'fungieren': 0.03, 'Es': 0.02, 'ist': 0.02, 'aber': 0.01, 'naiv': 0.03, 'zu': 0.02, 'denken': 0.025, 'dass': 0.04, 'eine': 0, 'solche': 0.04, 'Macht': 0.16, 'beim': 0.07, 'Staat': 0.07, 'keine': 0, 'Begehrlichkeiten': 0, 'für': 0.06, 'Änderungen': 0.12, 'in': 1.0, 'ATSG': 0.04, 'StPO': 0.04, 'AIG': 0.04, 'VVG': 0.06, 'KVG': 0.08, 'etc.': 0, 'oder': 0.72, 'im': 0, 'Strassenverkehr': 0.8049999999999999, 'wecken': 0, 'wird': 0.14, 'Verhindern': 0, 'Sie': 0, 'dann': 0.15, 'mal': 0, 'Überwachung': 0, '“': 0, 'mehr': 0, 'Gerechtigkeit': 0, '”': 0, '...': 0}",neutral,"[0.9279824, 0.04845542, 0.023562202]",,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Kam ernsthaft keinem in den Sinn - um das Problem der Geschlechtsneutralität zu lösen -, die Menschlein einfach durch unbestritten geschlechtsneutrale Flecken wie im Strassenverkehr oder von mir aus durch süsse Tiere zu ersetzen? https://t.co/q5MbutZNx1",kommen ernsthaft sinn problem geschlechtsneutralität lösen menschlein einfach unbestritten geschlechtsneutrale flecken strassenverkehr süsse tiere ersetzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kam': 0, 'ernsthaft': 0, 'keinem': 0, 'in': 1.0, 'den': 0.05, 'Sinn': 0, 'um': 0, 'das': 0, 'Problem': 0.01, 'der': 0.05, 'Geschlechtsneutralität': 0.03, 'zu': 0.02, 'lösen': 0.01, 'die': 0.05, 'Menschlein': 0.04, 'einfach': 0, 'durch': 0, 'unbestritten': 0.07, 'geschlechtsneutrale': 0.065, 'Flecken': 0.24, 'wie': 0, 'im': 0, 'Strassenverkehr': 1.0, 'oder': 0.13, 'von': 0, 'mir': 0, 'aus': 0, 'süsse': 0, 'Tiere': 0.04, 'ersetzen': 0}",neutral,"[0.9242033, 0.058353093, 0.017443575]",,,,,,,positive
75.0,75.0,71.0,0.3499999999999999,neutral,"@DailyTalk @srfnews Sie könnten mich auch theoretisch im Strassenverkehr anfahren. Darf ich Sie deswegen prophylaktisch erschiessen? (P.S.: Ich würde für ""nein"" plädieren)",theoretisch strassenverkehr anfahren dürfen deswegen prophylaktisch erschiessen p s nein plädieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Sie': 0, 'könnten': 0.18, 'mich': 0.3, 'auch': 0, 'theoretisch': 0.23, 'im': 0, 'Strassenverkehr': 1.0, 'anfahren': 0, 'Darf': 0, 'ich': 0.01, 'deswegen': 0, 'prophylaktisch': 0, 'erschiessen': 0.06, 'P.S.': 0, 'Ich': 0.01, 'würde': 0.02, 'für': 0.04, 'nein': 0.03, 'plädieren': 0}",neutral,"[0.6980281, 0.26474962, 0.037222233]",,,,,,,positive
100.0,100.0,100.0,1.0,neutral,@LeaSchmid @vincenz_munger @jglpCH Du willst ein Verursacherprinzip? Dann bitte auch im ÖV - dann gibts aber auch keine Querfinanzierung mit dem Strassenverkehr mehr,verursacherprinzip bitte öv gibts querfinanzierung strassenverkehr mehr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Du': 0, 'willst': 0.02, 'ein': 0, 'Verursacherprinzip': 0.042499999999999996, 'Dann': 0.09, 'bitte': 0, 'auch': 0.02, 'im': 0, 'ÖV': 0, 'dann': 0.09, 'gibts': 0.1, 'aber': 0.04, 'keine': 0, 'Querfinanzierung': 0, 'mit': 1.0, 'dem': 0, 'Strassenverkehr': 0.69, 'mehr': 0}",neutral,"[0.81641763, 0.081597336, 0.1019851]",,,,,,,positive
100.0,100.0,100.0,0.85,negative,@klimastreik Autofreie Städte und Autobahnen nur noch für den öffentlichen Verkehr freigeben? Dann fährt man also umweltfreundlich viele Kilometer auf Landstrassen unnötig um die Stadt Zürich herum?,autofreie städte autobahnen öffentlich verkehr freigeben fahren umweltfreundlich kilometer landstrassen unnötig stadt zürich herum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Autofreie': 0, 'Städte': 0.06, 'und': 0.05, 'Autobahnen': 0.08, 'nur': 0.25, 'noch': 0, 'für': 0, 'den': 0.1, 'öffentlichen': 0.06, 'Verkehr': 0, 'freigeben': 0, 'Dann': 0, 'fährt': 0, 'man': 0, 'also': 0, 'umweltfreundlich': 0.29500000000000004, 'viele': 0, 'Kilometer': 0, 'auf': 0.08, 'Landstrassen': 0, 'unnötig': 0, 'um': 0, 'die': 0.1, 'Stadt': 0.1, 'Zürich': 0, 'herum': 0}",neutral,"[0.74777484, 0.24536394, 0.006861185]",,,,positive
100.0,100.0,100.0,1.0,neutral,"@luethithomas @JFAargau @jfsolothurn Dass diverse Subventionen schädliche und kontraproduktive Fehlanreize setzen, ist ja nichts Neues - weder in der Umwelt-, noch in der Landwirtschaftspolitik. Eine Parteiposition haben wir nicht dazu - aber wenn subventionieren, dann immerhin sinnvoll 😉. Daher: zu überdenken.",divers subventionen schädliche kontraproduktive fehlanreize setzen ja neu weder umwelt landwirtschaftspolitik parteiposition subventionieren immerhin sinnvoll daher überdenken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Dass': 0.03, 'diverse': 0, 'Subventionen': 0.05, 'schädliche': 0.03, 'und': 0.02, 'kontraproduktive': 0.06, 'Fehlanreize': 0, 'setzen': 0, 'ist': 0.02, 'ja': 0.02, 'nichts': 0.03, 'Neues': 0.03, 'weder': 0.01, 'in': 0.02, 'der': 0.02, 'Umwelt-': 0, 'noch': 0, 'Landwirtschaftspolitik': 0.06, 'Eine': 0, 'Parteiposition': 0.055, 'haben': 0.165, 'wir': 0, 'nicht': 0, 'dazu': 0.31, 'aber': 0.02, 'wenn': 0.03, 'subventionieren': 0.15, 'dann': 0, 'immerhin': 0, 'sinnvoll': 0, 'Daher': 0, 'zu': 0.31, 'überdenken': 0}",neutral,"[0.5177807, 0.044097107, 0.43812218]",positive
50.0,75.0,71.0,0.15,neutral,"@PizzaAlpen @StrebelLuca Die Schweiz hat auch ausreichend Protektionismus (leider) - siehe Landwirtschaft, Geldspiel-Lobby etc. Bei jedem Vertrag (so auch beim Freihandel) begibt man sich in eine gewisse Abhängigkeit - man zieht aber auch Vorteile daraus. Ohne letztere kann die CH keinen Wohlstand wahren",schweiz ausreichen protektionismus leider siehe landwirtschaft geldspiel lobby etc jed vertrag beim freihandel begeben gewiß abhängigkeit ziehen vorteile daraus letzter ch wohlstand wahr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.02, 'Schweiz': 0.18, 'hat': 0, 'auch': 0.04, 'ausreichend': 1.0, 'Protektionismus': 0.51, 'leider': 1.0, 'siehe': 0, 'Landwirtschaft': 0.46, 'Geldspiel-Lobby': 0.08, 'etc.': 0, 'Bei': 0, 'jedem': 0, 'Vertrag': 0.07, 'so': 0, 'beim': 0.02, 'Freihandel': 0.025, 'begibt': 0, 'man': 0, 'sich': 0, 'in': 0, 'eine': 0, 'gewisse': 0, 'Abhängigkeit': 0, 'zieht': 0, 'aber': 0.05, 'Vorteile': 0, 'daraus': 0.02, 'Ohne': 0.04, 'letztere': 0.04, 'kann': 0, 'die': 0.02, 'CH': 0.03, 'keinen': 0, 'Wohlstand': 0.06, 'wahren': 0}",positive,"[0.040008634, 0.013901121, 0.94609016]",neutral
25.0,25.0,28.0,-0.2333333333333333,neutral,"Freihandel abbauen, Wirtschaft schaden und dann halt subventionieren? Subventionen als Kompensation von ökonomischer Inkompetenz?
Nicht besser in CH: #agrarVorlagen

Wieso die US-Landwirtschaft im Handelsstreit so exponiert ist: https://t.co/rMyYgymnKK https://t.co/rMyYgymnKK",freihandel abbauen wirtschaft schaden halt subventionieren subventionen kompensation ökonomisch inkompetenz gut ch agrarvorlagen wieso us landwirtschaft handelsstreit exponieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Freihandel': 0.09, 'abbauen': 0, 'Wirtschaft': 0, 'schaden': 0.03, 'und': 0.01, 'dann': 0.02, 'halt': 0, 'subventionieren': 0.08, 'Subventionen': 0.06, 'als': 0.04, 'Kompensation': 0.05, 'von': 0, 'ökonomischer': 0, 'Inkompetenz': 0.1, 'Nicht': 0.14, 'besser': 0.06, 'in': 0.12, 'CH': 0.02, 'agrarVorlagen': 0, 'Wieso': 0.32, 'die': 0.11, 'US-Landwirtschaft': 0.6950000000000001, 'im': 0, 'Handelsstreit': 0.2, 'so': 0.32, 'exponiert': 0.69, 'ist': 1.0}",negative,"[0.12229883, 0.76337034, 0.11433077]",neutral
