answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3437,absa_sentiment_3437,absa_scores_3437,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3446,absa_sentiment_3446,absa_scores_3446,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3451,absa_sentiment_3451,absa_scores_3451,absa_token_weights_3452,absa_sentiment_3452,absa_scores_3452,absa_token_weights_3455,absa_sentiment_3455,absa_scores_3455,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3469,absa_sentiment_3469,absa_scores_3469,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
75.0,75.0,71.0,0.3333333333333333,negative,Staatlich geprüfte #eID leider klar abgelehnt. Das Faxgerät 📠 und die Logins von Google &amp; Facebook sind leider die Sieger der Abstimmung. Es braucht rasch eine neue Lösung aber bitte ohne IT-Debakel mit reiner Bundeslösung. #digitalisierungquovadis #abst21 #chvote @E_ID_Info https://t.co/aOoIcdh3KL,staatlich geprüft eid leider klaren ablehnen faxgerät logins google amp facebook leider sieger abstimmung brauchen rasch neue lösung bitte it debakel rein bundeslösung digitalisierungquovadis abst21 chvote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Staatlich': 0.02, 'geprüfte': 0, 'eID': 0.03, 'leider': 0.01, 'klar': 0, 'abgelehnt': 0, 'Das': 0.02, 'Faxgerät': 0.025, 'und': 0.01, 'die': 0.02, 'Logins': 0.03, 'von': 0.01, 'Google': 0.02, 'amp': 0.02, 'Facebook': 0.02, 'sind': 0.01, 'Sieger': 0, 'der': 0.02, 'Abstimmung': 0, 'Es': 0.01, 'braucht': 0, 'rasch': 0, 'eine': 0, 'neue': 0.02, 'Lösung': 0.03, 'aber': 0.01, 'bitte': 0, 'ohne': 0.01, 'IT-Debakel': 0.035, 'mit': 0.01, 'reiner': 0, 'Bundeslösung': 0.035, 'digitalisierungquovadis': 1.0, 'abst21': 0.08, 'chvote': 0.08}",positive,"[0.18997785, 0.24350475, 0.5665174]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Heute zu Gast an #BernerDigitaltage. Die Schweiz muss Gas geben in der Digitalisierung:
📲Ja zum #eID-Gesetz und rasche Umsetzung
📲Mobilfunk-Infrakstruktur verbessern, #5G zügig aufbauen
📲öffentliche Daten vermehrt nutzen #OGD https://t.co/47pzEdOKDg",heute gast bernerdigitaltage schweiz gas geben digitalisierung ja eid gesetz rasch umsetzung mobilfunk infrakstruktur verbessern g zügig aufbauen öffentlich daten vermehren nutzen ogd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Heute': 0.06, 'zu': 0.06, 'Gast': 0, 'an': 0, 'BernerDigitaltage': 0, 'Die': 0.06, 'Schweiz': 0.1, 'muss': 0.06, 'Gas': 0.05, 'geben': 0, 'in': 0.03, 'der': 0.06, 'Digitalisierung': 0, 'Ja': 0.04, 'zum': 0.06, 'eID-Gesetz': 0.065, 'und': 0.04, 'rasche': 0.04, 'Umsetzung': 0.04, 'Mobilfunk-Infrakstruktur': 0, 'verbessern': 0.04, '5': 0, 'G': 0, 'zügig': 0, 'aufbauen': 0.035, 'öffentliche': 0.1, 'Daten': 0.21, 'vermehrt': 0, 'nutzen': 0.07, 'OGD': 1.0}",positive,"[0.20826395, 0.055139642, 0.7365964]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @BaumeisterCH: Teilen Sie Ihr Know-how zur Digitalisierung mit dem SBV-Netzwerk als Autor eines Fachbeitrags. Jetzt auf Baumeister 5.0 r…,teilen know how digitalisierung sbv netzwerk autor fachbeitrags baumeister r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Teilen': 0, 'Sie': 0, 'Ihr': 0, 'Know-how': 0, 'zur': 0.02, 'Digitalisierung': 0, 'mit': 0.24, 'dem': 0.02, 'SBV-Netzwerk': 0.075, 'als': 0.06, 'Autor': 0.07, 'eines': 0, 'Fachbeitrags': 0, 'Jetzt': 0.06, 'auf': 0.09, 'Baumeister': 0, '5.0': 0, 'r': 0.02, '…': 0}",neutral,"[0.9238045, 0.0051356936, 0.071059756]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Voller 5G-Empfang für die Schweiz! Digitalisierung: Es ist Zeit zu handeln statt nur darüber zu sprechen. https://t.co/qPntVTNaZU #5G #5Gjetzt,voll g empfang schweiz digitalisierung zeit handeln statt darüber sprechen g 5gjetzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Voller': 0.135, '5G-Empfang': 0.09, 'für': 0.08, 'die': 0, 'Schweiz': 0.07, 'Digitalisierung': 0, 'Es': 0, 'ist': 0, 'Zeit': 0.48, 'zu': 0.15, 'handeln': 0.35, 'statt': 0.095, 'nur': 0, 'darüber': 0.07, 'sprechen': 0.15, '5': 0, 'G': 0, '5Gjetzt': 0}",positive,"[0.0388993, 0.008284121, 0.9528166]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,negative,"Völlig unverständlich: Sich immer mit Digitalisierung brüsten und dann die Zukunftstechnologie schlechthin verzögern. Sommaruga steht bei 5G wirklich auf dem Schlauch. 5G jetzt, Antennengrenzwerte auf WHO-Niveau erhöhen! #5Gjetzt https://t.co/QkONGSL5UF",völlig unverständlich immer digitalisierung brüsten zukunftstechnologie schlechthin verzögern sommaruga stehen g wirklich schlauch g antennengrenzwerte who niveau erhöhen 5gjetzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Völlig': 0, 'unverständlich': 0.19, 'Sich': 0, 'immer': 0.23, 'mit': 0, 'Digitalisierung': 0, 'brüsten': 0.85, 'und': 0.14, 'dann': 0.32, 'die': 0.01, 'Zukunftstechnologie': 0.05, 'schlechthin': 0, 'verzögern': 0.16, 'Sommaruga': 0.05, 'steht': 0, 'bei': 0.02, '5': 0, 'G': 0, 'wirklich': 0.02, 'auf': 0.02, 'dem': 0.01, 'Schlauch': 0, 'jetzt': 0.03, 'Antennengrenzwerte': 0.02, 'WHO-Niveau': 0, 'erhöhen': 0, '5Gjetzt': 0}",neutral,"[0.61940587, 0.25425893, 0.12633522]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,negative,"Völlig unverständlich: Sich immer mit Digitalisierung brüsten und dann die Zukunftstechnologie schlechthin verzögern. Sommaruga steht bei 5G wirklich auf dem Schlauch. 5G jetzt, Antennengrenzwerte auf WHO-Niveau erhöhen! #5Gjetzt

https://t.co/lWqHGr9eTh",völlig unverständlich immer digitalisierung brüsten zukunftstechnologie schlechthin verzögern sommaruga stehen g wirklich schlauch g antennengrenzwerte who niveau erhöhen 5gjetzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Völlig': 0, 'unverständlich': 0.19, 'Sich': 0, 'immer': 0.23, 'mit': 0, 'Digitalisierung': 0, 'brüsten': 0.85, 'und': 0.14, 'dann': 0.32, 'die': 0.01, 'Zukunftstechnologie': 0.05, 'schlechthin': 0, 'verzögern': 0.16, 'Sommaruga': 0.05, 'steht': 0, 'bei': 0.02, '5': 0, 'G': 0, 'wirklich': 0.02, 'auf': 0.02, 'dem': 0.01, 'Schlauch': 0, 'jetzt': 0.03, 'Antennengrenzwerte': 0.02, 'WHO-Niveau': 0, 'erhöhen': 0, '5Gjetzt': 0}",neutral,"[0.61940587, 0.25425893, 0.12633522]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @laura_bircher: #FDP und #Jungfreisinnige am #Digitaltag #digitalCH19 #Digitalisierung @JungfreisinnBE @fdp_bern https://t.co/ej8DSiueGx,fdp jungfreisinnige digitaltag digitalch19 digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'FDP': 0.11, 'und': 0.07, 'Jungfreisinnige': 0, 'am': 0, 'Digitaltag': 0, 'digitalCH19': 0.27, 'Digitalisierung': 1.0}",positive,"[0.1511429, 0.004123907, 0.84473324]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Über Digitalisierung wird viel geredet. Schön, dass am @worldwebforum viele inspirierende Personen anwesend sind und viele konkrete Projekte diskutiert werden. Great that #worldwebforum takes place in #Switzerland 🇨🇭😊 https://t.co/HYyHoOw6RF",digitalisierung reden schön inspirierend personen anwesend konkrete projekte diskutieren great that worldwebforum takes place switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Über': 0, 'Digitalisierung': 0, 'wird': 0, 'viel': 0.02, 'geredet': 0, 'Schön': 0.05, 'dass': 0.07, 'am': 0, 'viele': 0, 'inspirierende': 0.1, 'Personen': 0, 'anwesend': 0.03, 'sind': 0.02, 'und': 0.06, 'konkrete': 0, 'Projekte': 0.07, 'diskutiert': 0.06, 'werden': 0, 'Great': 0.24, 'that': 0.07, 'worldwebforum': 0.43, 'takes': 0.07, 'place': 0.06, 'in': 0.23, 'Switzerland': 1.0, '🇨': 0, '🇭': 0}",positive,"[0.012226929, 0.0018576512, 0.9859154]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"@feusl @spschweiz @FDP_Liberalen Voilà, bitte gerne hier:
- KMU &amp; Wirtschaft: https://t.co/T4XYLZAPOf
- Digitalisierung als Chance: https://t.co/JPA2LXCXNp",voilà bitte gerne kmu amp wirtschaft digitalisierung chance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Voilà': 0.14, 'bitte': 0, 'gerne': 0, 'hier': 0.14, 'KMU': 0, 'amp': 0.07, 'Wirtschaft': 0.15, 'Digitalisierung': 0, 'als': 0.48, 'Chance': 0}",positive,"[0.015837502, 0.0070455247, 0.977117]",,,,,,,,,,,,,,,,,,,positive
25.0,25.0,28.0,-0.3333333333333333,negative,@Juerg_Grossen @Martin_Baeumle Wirklich ein Unding. Replay-Funktionen im Zeitalter der Digitalisierung verbieten kommt mir vor wie wenn man bei der Erfindung des Rades die Kutsche verboten hätte. #fail,wirklich unding replay funktionen zeitalter digitalisierung verbieten kommen erfindung rades kutsche verbieten fail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wirklich': 1.0, 'ein': 0, 'Unding': 1.0, 'Replay-Funktionen': 0.18, 'im': 0, 'Zeitalter': 0.14, 'der': 0.03, 'Digitalisierung': 0, 'verbieten': 0, 'kommt': 0, 'mir': 0.1, 'vor': 0, 'wie': 0, 'wenn': 0.1, 'man': 0, 'bei': 0, 'Erfindung': 0, 'des': 0, 'Rades': 0.04, 'die': 0.03, 'Kutsche': 0, 'verboten': 0, 'hätte': 0.04, 'fail': 0.29}",negative,"[0.003882935, 0.9790115, 0.01710557]",,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,Der Super #Bildungsbericht ist wieder da! 🤓 Merci @SKBF_nat für die sagenhaften Zahlen zur Schweizer Bildungslandschaft! Neu mit #Digitalisierung! #Schweiz hat top Bildungssystem. @SBFI_CH https://t.co/vEwTQglwhY,super bildungsbericht merci sagenhaft zahlen schweizer bildungslandschaft neu digitalisierung schweiz top bildungssystem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.06, 'Super': 0.06, 'Bildungsbericht': 0.08, 'ist': 0.04, 'wieder': 0, 'da': 0, '🤓': 0, 'Merci': 0, 'für': 0, 'die': 0, 'sagenhaften': 0, 'Zahlen': 0, 'zur': 0, 'Schweizer': 0, 'Bildungslandschaft': 0, 'Neu': 0, 'mit': 0, 'Digitalisierung': 0, 'Schweiz': 0, 'hat': 0, 'top': 0, 'Bildungssystem': 0}",positive,"[0.0030690343, 0.0014387863, 0.9954921]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"RT @phil_liberal: Herzlich willkommen @cwasi 💪🏼😊
Ich freue mich, zusammen mit Dir ein Co2-Gesetz zu ermöglichen, welches den Umweltschutz i…",herzlich willkommen freuen zusammen co2 gesetz ermöglichen welch umweltschutz i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Herzlich': 0, 'willkommen': 0.1, 'Ich': 0.88, 'freue': 0.065, 'mich': 0, 'zusammen': 0.04, 'mit': 0.03, 'Dir': 0.06, 'ein': 0, 'Co2-Gesetz': 0.065, 'zu': 0.03, 'ermöglichen': 0.09, 'welches': 0.22, 'den': 0.08, 'Umweltschutz': 0, 'i': 0.88, '…': 0}",positive,"[0.0013402604, 0.0011223013, 0.9975375]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @ChristaMarkwald: Erhellend in der @srfarena: 1. gibt es einen breiten Konsens zur Einhaltung von Menschenrechten und Umweltschutz von…,erhellen geben breit konsens einhaltung menschenrechten umweltschutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Erhellend': 0, 'in': 0.05, 'der': 0.06, '1.': 0, 'gibt': 0, 'es': 0.11, 'einen': 0.11, 'breiten': 0.1, 'Konsens': 0.29, 'zur': 0.06, 'Einhaltung': 0, 'von': 0, 'Menschenrechten': 0.09, 'und': 0.23, 'Umweltschutz': 0.22999999999999998, '…': 0}",positive,"[0.09384516, 0.010752151, 0.8954027]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Nach dem gescheiterten #Rahmenabkommen will die SP den EU-Beitritt. Echt jetzt!? 🤦‍♂️

https://t.co/0ZWxmuRDVy 
@spschweiz",gescheitert rahmenabkommen sp eu beitreten echt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nach': 0.07, 'dem': 0.07500000000000001, 'gescheiterten': 0.11, 'Rahmenabkommen': 0.14, 'will': 0, 'die': 0.08, 'SP': 0.13, 'den': 0.08, 'EU-Beitritt': 0.34, 'Echt': 0, 'jetzt': 0.19, '🤦': 0, '\u200d️': 0}",neutral,"[0.6092417, 0.3563726, 0.034385655]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"Ich bin klar für die Bilateralen Verträge, sage ebenso klar NEIN zum #Rahmenabkommen. Dieses kann man nur noch die Tür des EU-Beitritts verlassen. Ein No-Go! Deine simple schwarz-weiss Denke wird nicht funktionieren. https://t.co/Ssa4aZMb7Y",klaren bilateral verträge sage ebenso klaren nein rahmenabkommen tür eu beitritts verlassen no go simpel schwarz weiss denken funktionieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.07, 'bin': 0, 'klar': 0, 'für': 0, 'die': 0.06, 'Bilateralen': 0.08, 'Verträge': 0, 'sage': 0, 'ebenso': 0.05, 'NEIN': 0.92, 'zum': 0.05, 'Rahmenabkommen': 0.07, 'Dieses': 0.13, 'kann': 0.16, 'man': 0, 'nur': 0.12, 'noch': 0, 'Tür': 0, 'des': 0, 'EU-Beitritts': 0.1, 'verlassen': 0, 'Ein': 0.44, 'No-Go': 0, 'Deine': 0.58, 'simple': 0.29, 'schwarz-weiss': 0, 'Denke': 0, 'wird': 0, 'nicht': 0, 'funktionieren': 0}",negative,"[0.15622112, 0.7207866, 0.1229923]",,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.3333333333333333,neutral,"Die Nachverhandlungen zum #Rahmenabkommen stecken offenbar fest. 
Diese Übung ist abzubrechen - lieber früher als später. Es braucht eine ""respektvolle Beziehung auf Augenhöhe"" wie es @kompass_europa fordert und kein Abkommen Richtung EU-Beitritt.
https://t.co/1jHLLBSa4u https://t.co/yIG9A1UhWX",nachverhandlungen rahmenabkommen stecken offenbaren fest übung abbrechen lieb früh spät brauchen respektvolle beziehung augenhöhe fordern abkommen richtung eu beitreten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.01, 'Nachverhandlungen': 0.37, 'zum': 0.01, 'Rahmenabkommen': 0.02, 'stecken': 0, 'offenbar': 1.0, 'fest': 0, 'Diese': 0.18, 'Übung': 0.13, 'ist': 0.04, 'abzubrechen': 0, 'lieber': 0.03, 'früher': 0, 'als': 0.03, 'später': 0.02, 'Es': 0.04, 'braucht': 0, 'eine': 0, 'respektvolle': 0.05, 'Beziehung': 0.03, 'auf': 0.01, 'Augenhöhe': 0, 'wie': 0, 'es': 0.04, 'fordert': 0, 'und': 0.01, 'kein': 0, 'Abkommen': 0.02, 'Richtung': 0, 'EU-Beitritt': 0.03}",negative,"[0.32360408, 0.6287236, 0.047672294]",,,,,,,,,,,,,positive
25.0,25.0,14.0,-0.4666666666666666,neutral,"Morgen ist #Brexit.🤔
Klar ist: Das #Rahmenabkommen #InstA können wir nur noch durch die Tür des EU-Beitritts verlassen. Rote Linien sind einzuhalten:
⚠️Guillotine-Klausel aufheben
⚠️Unionsbürgerrichtlinie ausschliessen
⚠️weniger Macht des EU-Gerichtshofes bei Streitbeilegung https://t.co/opJYxNn42w",morgen brexit klaren rahmenabkommen insta tür eu beitritts verlassen rote linien einhalten guillotine klausel aufheben unionsbürgerrichtlinie ausschliessen wenig eu gerichtshofes streitbeilegung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Morgen': 0.11, 'ist': 0, 'Brexit': 0.08, '🤔': 0, 'Klar': 0, 'Das': 0, 'Rahmenabkommen': 0, 'InstA': 0, 'können': 0, 'wir': 0, 'nur': 0, 'noch': 0, 'durch': 0, 'die': 0, 'Tür': 0, 'des': 0, 'EU-Beitritts': 0, 'verlassen': 0, 'Rote': 0, 'Linien': 0, 'sind': 0, 'einzuhalten': 0, '️Guillotine-Klausel': 0, 'aufheben': 0, '️Unionsbürgerrichtlinie': 0, 'ausschliessen': 0, '️weniger': 0, 'Macht': 0, 'EU-Gerichtshofes': 0, 'bei': 0, 'Streitbeilegung': 0}",negative,"[0.21039754, 0.7757157, 0.013886737]",,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,negative,@ManuelTornare EU-Beitritt oder doch Abschottung? Die SP ist schon untergetaucht. Gewerkschaften werden Ehrenmitglieder der #SVP.,eu beitreten abschottung sp schon untertauchen gewerkschaften ehrenmitglieder svp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'EU-Beitritt': 0.1, 'oder': 0.09, 'doch': 0, 'Abschottung': 0.07, 'Die': 0.12, 'SP': 0.06, 'ist': 0, 'schon': 0, 'untergetaucht': 0, 'Gewerkschaften': 0.7, 'werden': 0, 'Ehrenmitglieder': 0.885, 'der': 0.12, 'SVP': 0}",neutral,"[0.81558293, 0.11112213, 0.07329497]",,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,negative,"Geschprächsverweigerung des @GewerkschaftSGB ist keine Lösung! 😡 
#Europapolitik der Linken ist totaler Widerspruch: @spschweiz will morgen den #EU-Beitritt, doch die Linke will nicht einmal über Reformen der #Bilateralen sprechen. Dafür dann laute Demos. #kopfschüttel https://t.co/sJShNM1Awa",geschprächsverweigerung lösung europapolitik link total widerspruch morgen eu beitreten link reformen bilateral sprechen dafür laut demos kopfschüttel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Geschprächsverweigerung': 0.015, 'des': 0, 'ist': 0.22, 'keine': 0, 'Lösung': 0.38, 'Europapolitik': 0.16999999999999998, 'der': 0.02, 'Linken': 0.04, 'totaler': 0.18, 'Widerspruch': 0.4, 'will': 0, 'morgen': 0.04, 'den': 0.02, 'EU-Beitritt': 0.03, 'doch': 0, 'die': 0.02, 'Linke': 0.04, 'nicht': 0.67, 'einmal': 0, 'über': 0, 'Reformen': 0.03, 'Bilateralen': 0, 'sprechen': 0.01, 'Dafür': 0, 'dann': 0.05, 'laute': 0, 'Demos': 0.08, 'kopfschüttel': 0.08}",negative,"[0.08147066, 0.8987083, 0.019821055]",,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"Der 46. Präsident der Vereinigten Staaten @JoeBiden  betont viel den Zusammenhalt und die Chancen. 
Eine Chance ist ein #Freihandelsabkommen zwischen der Schweiz und den USA. 💪
🇨🇭🇺🇸
#InaugurationDay  
#POTUS 
@POTUS https://t.co/U0MbLdrqT2",präsident vereinigen staaten betonen zusammenhalt chancen chance freihandelsabkommen schweiz usa inaugurationday potus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.06, '46.': 0, 'Präsident': 0.06, 'der': 0.06, 'Vereinigten': 0.04, 'Staaten': 0.03, 'betont': 0, 'viel': 0.05500000000000001, 'den': 0.06, 'Zusammenhalt': 0.08, 'und': 0.07, 'die': 0.06, 'Chancen': 0, 'Eine': 0.07, 'Chance': 0, 'ist': 0.09, 'ein': 0.07, 'Freihandelsabkommen': 0, 'zwischen': 0.1, 'Schweiz': 0.1, 'USA': 0.07, '🇨': 0, '🇭': 0, '🇺': 0, '🇸': 0, 'InaugurationDay': 0, 'POTUS': 0}",neutral,"[0.5410032, 0.34083337, 0.1181634]",,,,,,,,,,neutral
25.0,25.0,28.0,-0.2333333333333333,neutral,@forum_futur @TaniaSchell Dazu hat die Schweiz genügend Mittel und es braucht keine neue wirkungslose Steuer. Allein im Bildungs- Forschungs- Innovationsbereich stehen pro Jahr rund 6‘300‘000‘000 Franken (6.3 Mrd.) bereit. @_Innosuisse @snf_ch helfen gerne weiter.,schweiz genügen mittel brauchen neue wirkungslose steuer allein bildungs forschungs innovationsbereich stehen pro jahr rund franken mrd bereiten helfen gerne weit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Dazu': 0.08, 'hat': 0, 'die': 0.06, 'Schweiz': 0.12, 'genügend': 0.07, 'Mittel': 0, 'und': 0.07, 'es': 0.04, 'braucht': 0, 'keine': 0, 'neue': 0.03, 'wirkungslose': 0.06, 'Steuer': 0.03, 'Allein': 0.19, 'im': 0, 'Bildungs-': 0, 'Forschungs-': 0.14, 'Innovationsbereich': 0.125, 'stehen': 0, 'pro': 0, 'Jahr': 0.16, 'rund': 0.1, '6‘300‘000‘000': 0, 'Franken': 0, '6.3': 0, 'Mrd.': 0.19, 'bereit': 0, 'helfen': 0.89, 'gerne': 0, 'weiter': 0}",positive,"[0.002507012, 0.0016698415, 0.99582314]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @fdp_stadtbern: Unser Neujahesapéro mit über 100 Gästen in vollem Gang. Bildung, Forschung, Innovation und optimale Rahmenbedingen für u…",neujahesapéro gästen voll gang bildung forschung innovation optimale rahmenbedingen u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Unser': 0.05, 'Neujahesapéro': 0.045000000000000005, 'mit': 0.04, 'über': 0.02, '100': 0, 'Gästen': 0.03, 'in': 0.02, 'vollem': 0.03, 'Gang': 0, 'Bildung': 1.0, 'Forschung': 0.45, 'Innovation': 0.72, 'und': 0.7, 'optimale': 0.65, 'Rahmenbedingen': 0.125, 'für': 0.19, 'u': 0.05, '…': 0}",positive,"[0.00090064824, 0.0009024999, 0.9981969]",,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"Gute Investitionen in die Zukunft: #Nationalrat unterstützt #Bildung 👩‍🎓👨‍🔧 #Forschung 🔬 und @AlpinesMuseum 🥾!
Merci viemals für den Support! 😃 https://t.co/UH4blp6ESA",gut investitionen zukunft nationalrat unterstützen bildung forschung merci viemals support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gute': 0, 'Investitionen': 0.12, 'in': 0.07, 'die': 0.06, 'Zukunft': 0.09, 'Nationalrat': 0.29500000000000004, 'unterstützt': 1.0, 'Bildung': 1.0, '\u200d\u200d': 0, 'Forschung': 0, 'und': 0, '🥾': 0, 'Merci': 0, 'viemals': 0, 'für': 0, 'den': 0, 'Support': 0}",positive,"[0.0062552462, 0.002136617, 0.99160814]",,,,,,,positive
100.0,100.0,100.0,0.925,neutral,"Lieber Hannes @_BR_JSA, ich bedaure Deinen Rücktritt sehr. Merci für Deinen grossen Einsatz für Bildung, Forschung, Werkplatz, Freihandel, neue Perspektiven usw.! Ich habe das immer zu schätzen gewusst. Alles Gute und viel Erfolg! @FDP_Liberalen @fdp_bern #BRJSA https://t.co/A5cUIdW9J1",lieb hannes bedaure rücktritt merci grossen einsatz bildung forschung werkplatz freihandel neue perspektiven usw immer schätzen gewusst gut erfolg brjsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Lieber': 0.07, 'Hannes': 0.04, 'ich': 0.02, 'bedaure': 0, 'Deinen': 0, 'Rücktritt': 0.04, 'sehr': 0.03, 'Merci': 0.135, 'für': 0.26, 'grossen': 0, 'Einsatz': 0, 'Bildung': 1.0, 'Forschung': 0.13, 'Werkplatz': 0, 'Freihandel': 0.035, 'neue': 0.03, 'Perspektiven': 0.06, 'usw.': 0, 'Ich': 0.02, 'habe': 0, 'das': 0.05, 'immer': 0.04, 'zu': 0.17, 'schätzen': 0, 'gewusst': 0, 'Alles': 0, 'Gute': 0, 'und': 0.02, 'viel': 0, 'Erfolg': 0, 'BRJSA': 0.04}",positive,"[0.0017069969, 0.0020205015, 0.99627244]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Es gibt keine Pflicht zum Tragen einer Maske. Weder im öffentlichen Verkehr noch sonst wo. Das sollte der Direktor der @zvv wissen. https://t.co/XXDHzZO19V via @NZZ,geben pflicht tragen maske weder öffentlich verkehr sollen direktor wissen via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0.16, 'gibt': 0, 'keine': 0, 'Pflicht': 0, 'zum': 0.15, 'Tragen': 0, 'einer': 0, 'Maske': 0.16, 'Weder': 0.1, 'im': 0, 'öffentlichen': 0.15, 'Verkehr': 0, 'noch': 0, 'sonst': 0, 'wo': 0, 'Das': 0.22, 'sollte': 0.32, 'der': 0.22, 'Direktor': 0.45, 'wissen': 0.36, 'via': 1.0}",neutral,"[0.7591007, 0.03177599, 0.20912333]",,,,neutral
