answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,sentiment_tb
100.0,100.0,86.0,0.7,neutral,@daniel_kalt Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@BurkhardtPhilip @srfnews Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@rudolf_mohler @Jungfreisinnige @DieJungeMitteCH @jungesvp @jglpCH @jevp_ch @bazonline Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@BurkhardtPhilip Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@KilianGrafLU @RonjaJansen @RentenVI Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@RonjaJansen Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@NZZ @FabianSchaefer1 @NZZSchweiz Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@JfStadtZH @RentenVI @EMotschi @super_sach Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@FDP_Liberalen @RentenVI @Damian_Mueller_ Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@andrisilbi_ @swissinfo_en Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@gianbrun Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@zac1967 Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivV32U,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@WylerDominic @srfnews Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@tim_voser @GrueneCH @spschweiz @Mitte_Centre Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@cwasi @RentenVI @Jungfreisinnige Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@RentenVI Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@andrisilbi_ @RentenVI @Jungfreisinnige Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@T_von_Allmen @RentenVI @jfluzern @Jungfreisinnige @jungesvp Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@michelzug @RentenVI Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@themattmueller_ @JFAargau @Jungfreisinnige @RentenVI Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
100.0,100.0,86.0,0.7,neutral,@MartinCJanssen Alt BSV-Direktor: wir leben 16 Jahre länger wie 1948 (AHV-Einführung). 65-16=49 heutiges Rentenalter relativ gesehen! AHV in 13 Jahren Konkurs (BSV). Darum Rentenalter sozial und wirtschaftlich verträglich erhöhen! Unterschreibt Renteninitiative https://t.co/FTIhivDsbm,alt bsv direktor leben jahre lang ahv einführung heutig rentenalter relativ sehen ahv jahren konkurs bsv darum rentenalter sozial wirtschaftlich verträglich erhöhen unterschreiben renteninitiative,"{'Alt': 0, 'BSV-Direktor': 0.060000000000000005, 'wir': 0, 'leben': 0, '16': 0, 'Jahre': 0.04, 'länger': 0.03, 'wie': 0, '1948': 0, 'AHV-Einführung': 0.07500000000000001, '65': 0, '16=49': 0, 'heutiges': 0, 'Rentenalter': 0.04, 'relativ': 1.0, 'gesehen': 0, 'AHV': 0.1, 'in': 0.02, '13': 0, 'Jahren': 0.04, 'Konkurs': 0, 'BSV': 0.07, 'Darum': 0.13, 'sozial': 0, 'und': 0.04, 'wirtschaftlich': 0.07, 'verträglich': 0, 'erhöhen': 0, 'Unterschreibt': 0, 'Renteninitiative': 0.055}",positive,"[0.18198222, 0.031059388, 0.7869584]",,,,positive
