answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3448,absa_sentiment_3448,absa_scores_3448,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3451,absa_sentiment_3451,absa_scores_3451,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3469,absa_sentiment_3469,absa_scores_3469,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,sentiment_tb
50.0,75.0,57.0,0.0,neutral,RT @SPBaselStadt: Die @SPBaselStadt fordert eine Steuersenkung für alle statt für wenige. Berechne jetzt deine Steuerersparnis mit unserem…,fordern steuersenkung all statt wenig berechnen steuerersparnis,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.16, 'fordert': 0.62, 'eine': 0, 'Steuersenkung': 0.525, 'für': 0.27, 'alle': 0.32, 'statt': 0.185, 'wenige': 0.16, 'Berechne': 0.11, 'jetzt': 0.12, 'deine': 0.2, 'Steuerersparnis': 0.11000000000000001, 'mit': 0.05, 'unserem': 0.08, '…': 0}",neutral,"[0.62893283, 0.064182825, 0.3068844]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Bürgerliche Angstmacherei gegen den #Mindestlohn hat nicht verfangen! Freude herrscht! 🥳 #AbstBS #Abst21,bürgerliche angstmacherei mindestlohn verfangen freude herrschen abstbs abst21,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bürgerliche': 0, 'Angstmacherei': 0.33499999999999996, 'gegen': 0.47, 'den': 0.78, 'Mindestlohn': 0.9299999999999999, 'hat': 0, 'nicht': 0.33, 'verfangen': 0.23, 'Freude': 0.24, 'herrscht': 0.25, '🥳': 0, 'AbstBS': 0, 'Abst21': 0}",positive,"[0.26410693, 0.1468284, 0.58906466]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Historischer Entscheid!
Der Kanton Basel-Stadt führt als erster deutschsprachiger Kanton einen #Mindestlohn ein! Nehmt das, Bürgerliche! #Abst21 #AbstBS",historisch entscheid kanton basel stadt führen erst deutschsprachig kanton mindestlohn nehmen bürgerliche abst21 abstbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Historischer': 0, 'Entscheid': 0.07, 'Der': 0.04, 'Kanton': 0.12, 'Basel-Stadt': 0.05, 'führt': 0, 'als': 0, 'erster': 0.09, 'deutschsprachiger': 0.07500000000000001, 'einen': 0.51, 'Mindestlohn': 0.525, 'ein': 0, 'Nehmt': 0.08, 'das': 0, 'Bürgerliche': 0.13, 'Abst21': 0.14, 'AbstBS': 0.13}",positive,"[0.08990642, 0.006724055, 0.9033695]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @JUSOBS: Heute haben wir wieder zusammen mit dem jungen grünen bündnis Flyer für den #Mindestlohn verteilt!
Mindestlohn jetzt, denn alle…",heute zusammen jung grün bündnis flyer mindestlohn verteilen mindestlohn all,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Heute': 0.15, 'haben': 0, 'wir': 0, 'wieder': 0.26, 'zusammen': 0.57, 'mit': 0.3, 'dem': 0.27, 'jungen': 0, 'grünen': 0.35, 'bündnis': 0.39, 'Flyer': 0, 'für': 0.56, 'den': 0.27, 'Mindestlohn': 0.16, 'verteilt': 0.2, 'jetzt': 0.08, 'denn': 0, 'alle': 0.1, '…': 0}",positive,"[0.1419399, 0.011107216, 0.8469529]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"***JETZT ABSTIMMEN!***
JA zur Mindestlohninitiative!
JA zum Gegenvorschlag!
Stichfrage: Initiative!
#AbstBS #Abst21 #Mindestlohn",abstimmen ja mindestlohninitiative ja gegenvorschlag stichfrage initiative abstbs abst21 mindestlohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'JETZT': 0.03, 'ABSTIMMEN': 0.09, 'JA': 0, 'zur': 0.05500000000000001, 'Mindestlohninitiative': 0.62, 'zum': 0.05500000000000001, 'Gegenvorschlag': 0.08499999999999999, 'Stichfrage': 0.34, 'Initiative': 0.24, 'AbstBS': 0.18, 'Abst21': 0.34, 'Mindestlohn': 1.0}",positive,"[0.026224108, 0.0052396455, 0.96853626]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @JUSOBS: Jetzt online auf allen gängigen Plattformen: Die neue Sozcastfolge zum Mindestlohn mit Nationalrätin @Sarah_Wyss und JUSO BS-Vo…,online gängig plattformen neue sozcastfolge mindestlohn nationalrätin juso bs vo,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Jetzt': 0.04, 'online': 0.11, 'auf': 0.59, 'allen': 0, 'gängigen': 0.03, 'Plattformen': 0.09, 'Die': 1.0, 'neue': 0.3, 'Sozcastfolge': 0.13, 'zum': 1.0, 'Mindestlohn': 0.85, 'mit': 0.45, 'Nationalrätin': 0.14, 'und': 0.09, 'JUSO': 0.08, 'BS-Vo': 0, '…': 0}",neutral,"[0.5297622, 0.00693737, 0.46330044]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.2333333333333333,neutral,"Der #Mindestlohn erhöht die Kaufkraft von Menschen mit tiefen Einkommen. Dies ist für das lokale Gewerbe von grossem Vorteil, da Menschen mit tiefen Einkommen ihr Geld schnell ausgeben und damit die von Corona gebeutelte Wirtschaft ankurbeln.",mindestlohn erhöhen kaufkraft menschen tief einkommen lokale gewerbe grossem vorteil menschen tief einkommen geld schnellen ausgeben corona gebeutelt wirtschaft ankurbeln,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.04, 'Mindestlohn': 0.345, 'erhöht': 0, 'die': 0.04, 'Kaufkraft': 0.06, 'von': 0, 'Menschen': 0.01, 'mit': 0.02, 'tiefen': 0, 'Einkommen': 0, 'Dies': 0, 'ist': 0.14, 'für': 0.03, 'das': 0, 'lokale': 0.03, 'Gewerbe': 0, 'grossem': 0, 'Vorteil': 0.75, 'da': 0, 'ihr': 0, 'Geld': 0.02, 'schnell': 0, 'ausgeben': 0, 'und': 0.02, 'damit': 0, 'Corona': 0.01, 'gebeutelte': 0.02, 'Wirtschaft': 0, 'ankurbeln': 0}",positive,"[0.09059859, 0.10894683, 0.8004546]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @JUSOBS: Heute haben wir zusammen mit dem jungen grünen bündnis für den Mindestlohn Flyer verteilt. Alle Menschen sollen von ihrem Lohn…,heute zusammen jung grün bündnis mindestlohn flyer verteilen all menschen sollen lohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Heute': 0.23, 'haben': 0, 'wir': 0, 'zusammen': 0.61, 'mit': 0.3, 'dem': 0.26, 'jungen': 0, 'grünen': 0.22, 'bündnis': 0.21, 'für': 0.91, 'den': 0.26, 'Mindestlohn': 0.905, 'Flyer': 0, 'verteilt': 0.39, 'Alle': 0.09, 'Menschen': 0.11, 'sollen': 0.11, 'von': 0, 'ihrem': 0, 'Lohn': 0, '…': 0}",neutral,"[0.8941492, 0.0064406833, 0.099410184]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,"Braucht es im Kanton Basel-Stadt einen Mindestlohn? Meine Antwort ist klar: Ja! #Mindestlohn jetzt! Das Streitgespräch mit @BenjvF von den @Jungliberale_BS kannst du unter folgendem Link nachhören.
https://t.co/uBSpFYC2Fs",brauchen kanton basel stadt mindestlohn antwort klaren ja mindestlohn streitgespräch folgend link nachhören,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Braucht': 0, 'es': 0.03, 'im': 0, 'Kanton': 0.19, 'Basel-Stadt': 0.11, 'einen': 0.48, 'Mindestlohn': 0.065, 'Meine': 0.04, 'Antwort': 0, 'ist': 0.03, 'klar': 0.03, 'Ja': 0, 'jetzt': 0.12, 'Das': 0.02, 'Streitgespräch': 0, 'mit': 0.04, 'von': 0, 'den': 0.02, 'kannst': 0.02, 'du': 0, 'unter': 0, 'folgendem': 0.04, 'Link': 0.03, 'nachhören': 0.04}",neutral,"[0.62208563, 0.014394041, 0.36352026]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,25.0,28.0,-0.15,neutral,"@seiler_daniel @BenjvF Wie wollen Sie Dumpinglöhne verhindern, die nicht zu leben reichen, Herr Seiler? Auf die unsichtbare Hand warten? Es braucht jetzt einen existenzsichernden (!) Mindestlohn.",dumpinglöhne verhindern leben reich herr seiler unsichtbar hand warten brauchen existenzsichernden mindestlohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wie': 0, 'wollen': 0, 'Sie': 0, 'Dumpinglöhne': 0.25, 'verhindern': 0, 'die': 0.15, 'nicht': 0.17, 'zu': 0.05, 'leben': 0, 'reichen': 0, 'Herr': 0, 'Seiler': 0.2, 'Auf': 0.07, 'unsichtbare': 0.26, 'Hand': 0.2, 'warten': 0.15, 'Es': 0.35, 'braucht': 0, 'jetzt': 0.18, 'einen': 0.65, 'existenzsichernden': 0, 'Mindestlohn': 0.8049999999999999}",positive,"[0.38555327, 0.18060912, 0.4338376]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"Bürgerliche argumentieren, es brauche keinen #Mindestlohn, weil die #Sozialpartnerschaft ein bewährtes Modell wäre... Warum genau wehren sich Bürgerliche und Arbeitgeber mit Händen und Füssen gegen jegliche neue GAVs? Hört doch auf mit diesen Lügen! Mindestlohn jetzt!",bürgerliche argumentieren brauche mindestlohn sozialpartnerschaft bewährt modell warum genau wehren bürgerliche arbeitgeber händen füssen jeglich neue gavs hören lügen mindestlohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bürgerliche': 0.1, 'argumentieren': 0.3, 'es': 0.17, 'brauche': 0.45, 'keinen': 0, 'Mindestlohn': 0.08, 'weil': 0.26, 'die': 0.21, 'Sozialpartnerschaft': 0.17, 'ein': 0, 'bewährtes': 0.09, 'Modell': 0.15, 'wäre': 0.06, '...': 0, 'Warum': 0.05, 'genau': 0, 'wehren': 0, 'sich': 0, 'und': 0.11, 'Arbeitgeber': 0, 'mit': 0.05, 'Händen': 0.05, 'Füssen': 0, 'gegen': 0.05, 'jegliche': 0.04, 'neue': 0.06, 'GAVs': 0, 'Hört': 0, 'doch': 0, 'auf': 0, 'diesen': 0, 'Lügen': 0, 'jetzt': 0.05}",positive,"[0.35780483, 0.055394024, 0.5868011]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,2x JA zum #Mindestlohn am 13. Juni! https://t.co/SEOYocu8gQ,2x ja mindestlohn juni,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'2x': 0.5, 'JA': 0, 'zum': 0.8300000000000001, 'Mindestlohn': 0.575, 'am': 0, '13.': 0, 'Juni': 0.25}",positive,"[0.022974616, 0.0016706828, 0.9753547]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,@BlueBpp @othommen @SibelArslanBS @bazonline Die im Artikel portraitierte Person hat ein 90%-Pensum. Der Lohn würde auch bei 100% nicht reichen. Alle Menschen sollen von ihrem Lohn leben können. Mindestlohn jetzt!,artikel portraitierte person pensum lohn reich all menschen sollen lohn leben mindestlohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.05, 'im': 0, 'Artikel': 0.16, 'portraitierte': 0, 'Person': 0.06, 'hat': 0, 'ein': 0, '90%-Pensum': 0, 'Der': 0.05, 'Lohn': 0, 'würde': 0.13, 'auch': 0, 'bei': 0.07, 'nicht': 0.93, 'reichen': 0, 'Alle': 0.1, 'Menschen': 0.08, 'sollen': 0.32, 'von': 0, 'ihrem': 0, 'leben': 0, 'können': 0.11, 'Mindestlohn': 0.52, 'jetzt': 1.0}",positive,"[0.24601784, 0.20949686, 0.54448533]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @JUSOBS: Unsere Plakate für einen kantonalen #Mindestlohn hängen nun in der ganzen Stadt! Alle Menschen sollen von ihrem Lohn leben könn…,plakate kantonalen mindestlohn hängen ganz stadt all menschen sollen lohn leben könn,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Unsere': 0.14, 'Plakate': 0.2, 'für': 0.15, 'einen': 0.26, 'kantonalen': 0.82, 'Mindestlohn': 0.88, 'hängen': 0, 'nun': 0, 'in': 0, 'der': 0.07, 'ganzen': 0, 'Stadt': 0.09, 'Alle': 0.06, 'Menschen': 0.06, 'sollen': 0.05, 'von': 0, 'ihrem': 0, 'Lohn': 0, 'leben': 0, 'könn': 0, '…': 0}",neutral,"[0.72884, 0.06723, 0.20393002]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Die Gegner*innen des Mindestlohns behaupten, wer eine Berufsbildung absolviert habe, würde nach der Ausbildung ""rasch"" über 4'000 Franken verdienen. 

Ah ja, was ist denn mit allen ausgelernten Reinigungskräften, Kindererzieher*innen und Pflegehelfer*innen? 

#Mindestlohn jetzt! https://t.co/30E9sNOMEi",gegner innen mindestlohns behaupten wer berufsbildung absolvieren ausbildung rasch franken verdienen ah ja ausgelernt reinigungskräften kindererzieher innen pflegehelfer innen mindestlohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.09, 'Gegner*innen': 0.05, 'des': 0, 'Mindestlohns': 0.635, 'behaupten': 0, 'wer': 0.02, 'eine': 0, 'Berufsbildung': 0.05, 'absolviert': 0.07, 'habe': 0, 'würde': 0.04, 'nach': 0.04, 'der': 0.09, 'Ausbildung': 0.06, 'rasch': 0, 'über': 0.12, ""4'000"": 0, 'Franken': 0, 'verdienen': 0.11, 'Ah': 0.12, 'ja': 0.11, 'was': 0, 'ist': 0, 'denn': 0, 'mit': 0, 'allen': 0, 'ausgelernten': 0, 'Reinigungskräften': 0, 'Kindererzieher*innen': 0.095, 'und': 0.11, 'Pflegehelfer*innen': 0.21, 'Mindestlohn': 0.635, 'jetzt': 0.76}",positive,"[0.22980005, 0.046140127, 0.7240598]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @Sarah_Wyss: Lesen! 
Jede Arbeit ist es wert davon leben zu können! 
#mindestlohnjetzt 

 https://t.co/CTzZ931r3T",lesen jed arbeit wert davon leben mindestlohnjetzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Lesen': 0.34, 'Jede': 0.18, 'Arbeit': 0, 'ist': 0.09, 'es': 0.09, 'wert': 0.15, 'davon': 0, 'leben': 0, 'zu': 0, 'können': 0, 'mindestlohnjetzt': 0.8175}",positive,"[0.041796483, 0.0028502364, 0.9553532]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,RT @RonjaJansen: Die Ablehnung der Mindestlohn-Initiative hat mich vor 7 Jahren in die @JusoSchweiz getrieben. Heute bin ich sicherer denn…,ablehnung mindestlohn initiative jahren getrieben heute sicher,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.23, 'Ablehnung': 0.64, 'der': 0.23, 'Mindestlohn-Initiative': 0.91, 'hat': 0, 'mich': 0.3, 'vor': 0, 'Jahren': 0.25, 'in': 0, 'die': 0.23, 'getrieben': 0, 'Heute': 0.18, 'bin': 0, 'ich': 0.11, 'sicherer': 0.41, 'denn': 0, '…': 0}",positive,"[0.014221359, 0.002689048, 0.98308957]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @JUSOBS: Mindestlohn jetzt!
2 x JA zum #Mindestlohn! https://t.co/FSfcpdDwaf",mindestlohn x ja mindestlohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mindestlohn': 0.085, 'jetzt': 0.73, 'x': 0.31, 'JA': 0, 'zum': 0.12}",positive,"[0.043263573, 0.004371656, 0.9523648]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.7999999999999999,neutral,"@lucaurgese @PascalPfister Luca, ein Mindestlohn von 23.- sichert die Existenz und ist nicht ""zu hoch"" angesetzt. Es ist nicht sinnvoll, Tieflöhne staatlich zu subventionieren. Genau das geschieht heute jedoch!",luca mindestlohn sichern existenz hoch ansetzen sinnvoll tieflöhne staatlich subventionieren genau geschehen heute jedoch,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Luca': 0.11, 'ein': 0, 'Mindestlohn': 0.33, 'von': 0, '23.-': 0, 'sichert': 1.0, 'die': 0.03, 'Existenz': 0.35, 'und': 0.28, 'ist': 0.02, 'nicht': 0.07, 'zu': 0.02, 'hoch': 0.09, 'angesetzt': 0, 'Es': 0.02, 'sinnvoll': 0, 'Tieflöhne': 0, 'staatlich': 0.05, 'subventionieren': 0.12, 'Genau': 0, 'das': 0.02, 'geschieht': 0, 'heute': 0.05, 'jedoch': 0.05}",positive,"[0.33693114, 0.1542313, 0.5088375]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"Mindestlohn jetzt!
Schluss mit Dumpinglöhnen!
@SPBaselStadt https://t.co/evFn0T52P7",mindestlohn schluss dumpinglöhnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mindestlohn': 0.20500000000000002, 'jetzt': 0.55, 'Schluss': 0, 'mit': 0, 'Dumpinglöhnen': 0}",positive,"[0.013439374, 0.0020107161, 0.9845499]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,71.0,0.175,neutral,"Heute ist der Tag der sozialen Gerechtigkeit!
Der zunehmenden sozialen Ungleichheit müssen wir als Gesellschaft mit mehr Rückverteilung begegnen. Es braucht einen existenzsichernden Mindestlohn, lohnabhängige Krankenkassenprämien und gerechte Steuern für Grosskonzerne und Reiche!",heute tag sozial gerechtigkeit zunehmend sozial ungleichheit müssen gesellschaft mehr rückverteilung begegnen brauchen existenzsichernden mindestlohn lohnabhängige krankenkassenprämien gerecht steuern grosskonzerne reichen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Heute': 0.08, 'ist': 0.03, 'der': 0.09, 'Tag': 0, 'sozialen': 0.11, 'Gerechtigkeit': 0.09, 'Der': 0.09, 'zunehmenden': 0.11, 'Ungleichheit': 0.16, 'müssen': 0.035, 'wir': 0, 'als': 0.02, 'Gesellschaft': 0.1, 'mit': 0.06, 'mehr': 0.07, 'Rückverteilung': 0.15, 'begegnen': 0.04, 'Es': 0.03, 'braucht': 0.8, 'einen': 0.77, 'existenzsichernden': 0, 'Mindestlohn': 0.6000000000000001, 'lohnabhängige': 0, 'Krankenkassenprämien': 0.21500000000000002, 'und': 0.05, 'gerechte': 0.25, 'Steuern': 0, 'für': 0.1, 'Grosskonzerne': 0, 'Reiche': 0.17}",positive,"[0.028893864, 0.013860853, 0.95724523]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Von Applaus kann das Pflegepersonal seine Rechnungen nicht bezahlen. 

Mit anständigem #Mindestlohn
hingegen schon...",applaus pflegepersonal rechnungen bezahlen anständig mindestlohn hingegen schon,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Von': 0.03, 'Applaus': 0.07, 'kann': 0, 'das': 0, 'Pflegepersonal': 0.045, 'seine': 0, 'Rechnungen': 0.05, 'nicht': 0, 'bezahlen': 0.04, 'Mit': 0.19, 'anständigem': 0.17, 'Mindestlohn': 0.22, 'hingegen': 0, 'schon': 0, '...': 0}",neutral,"[0.70002913, 0.094336696, 0.20563416]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Liebe Volkshochschule
Es gibt (noch) keinen basler Mindestlohn... https://t.co/2izEqAwF0O",lieb volkshochschule geben basler mindestlohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Liebe': 0, 'Volkshochschule': 0.18, 'Es': 1.0, 'gibt': 0, 'noch': 0.32, 'keinen': 0, 'basler': 0, 'Mindestlohn': 0.365, '...': 0}",negative,"[0.10594942, 0.87831783, 0.015732773]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
25.0,0.0,14.0,-0.5,negative,"RT @bwg_bern: Berner Regierung lehnt Mindestlohn (wenig überraschend) ab. Erstaunlich ist, dass sie sich auch weigert, nach Massnahmen zu s…",berner regierung lehnen mindestlohn wenig überraschen ab erstaunlich weigern massnahmen s,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Berner': 0, 'Regierung': 1.0, 'lehnt': 1.0, 'Mindestlohn': 0.44, 'wenig': 0, 'überraschend': 0, 'ab': 0, 'Erstaunlich': 0.23, 'ist': 0.1, 'dass': 0.1, 'sie': 0.18, 'sich': 0, 'auch': 0.12, 'weigert': 0.37, 'nach': 0, 'Massnahmen': 0, 'zu': 0.07, 's': 0, '…': 0}",negative,"[0.07638034, 0.72267455, 0.2009451]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,@PatrickS_Huber Kompletter Ausstieg aus allen fossilen Energieträgern bis 2050!,komplett aussteigen fossil energieträgern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kompletter': 1.0, 'Ausstieg': 1.0, 'aus': 0, 'allen': 0, 'fossilen': 0.33, 'Energieträgern': 0, 'bis': 0}",positive,"[0.007953269, 0.0025454892, 0.9895013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @micwue: https://t.co/NRYLjDF0JM . So ein Blödsinn! Die Pflicht für erneuerbare
Energien gilt nur, solang es zu keinen Mehrkosten führt!…",blödsinn pflicht erneuerbare energien gelten solang mehrkosten führen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'So': 0, 'ein': 0, 'Blödsinn': 0, 'Die': 0.21, 'Pflicht': 0.25, 'für': 0.11, 'erneuerbare': 0.6, 'Energien': 0.22, 'gilt': 0, 'nur': 0.2, 'solang': 0.115, 'es': 0, 'zu': 0.04, 'keinen': 0, 'Mehrkosten': 0.1, 'führt': 0, '…': 0}",negative,"[0.23864685, 0.50796056, 0.2533926]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,100.0,86.0,0.5,negative,"RT @LeaSchmid: Lieber Bundesrat: Ein Ausbau der Autobahnspuren bringt genau gar nichts! Verkehrsprobleme werden nicht gelöst, im Gegenteil,…",lieb bundesrat ausbau autobahnspuren bringen genau gar verkehrsprobleme lösen gegenteil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Lieber': 0.21, 'Bundesrat': 0.09, 'Ein': 0, 'Ausbau': 0, 'der': 0.1, 'Autobahnspuren': 0.06, 'bringt': 0, 'genau': 0, 'gar': 0.03, 'nichts': 0.06, 'Verkehrsprobleme': 0.265, 'werden': 0, 'nicht': 0.46, 'gelöst': 0.13, 'im': 0, 'Gegenteil': 0, '…': 0}",negative,"[0.28524077, 0.5701048, 0.14465451]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"@micwue Kommt noch dazu, dass die Jungen mit E-Voting nicht abgeholt werden...
Überhastetes Vorpreschen auf Kosten der Sicherheit und dem fundamentalen Vertrauen in unsere Institutionen ist falsch!",kommen jung e voting abholen überhastetes vorpreschen kosten sicherheit fundamental vertrauen institutionen falsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kommt': 0, 'noch': 0, 'dazu': 0, 'dass': 0, 'die': 0.05, 'Jungen': 0.11, 'mit': 0.03, 'E-Voting': 0, 'nicht': 0.08, 'abgeholt': 0.03, 'werden': 0, '...': 0, 'Überhastetes': 0, 'Vorpreschen': 0.14, 'auf': 0, 'Kosten': 0, 'der': 0.05, 'Sicherheit': 0, 'und': 0.18, 'dem': 0.05, 'fundamentalen': 0.12, 'Vertrauen': 0.37, 'in': 0.09, 'unsere': 0.14, 'Institutionen': 0.16, 'ist': 0.44, 'falsch': 0.08}",negative,"[0.017879792, 0.9765304, 0.005589828]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @BaselStadt: Abstimmen per Mausklick: #GrosserRatBS stimmt der Ausdehnung des E-Voting auf alle Stimmberechtigten in BS zu: https://t.co…,abstimmen per mausklick grosserratbs stimmen ausdehnung e voting all stimmberechtigt bs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Abstimmen': 1.0, 'per': 0, 'Mausklick': 0.115, 'GrosserRatBS': 0.15, 'stimmt': 0, 'der': 0.03, 'Ausdehnung': 0, 'des': 0, 'E-Voting': 0, 'auf': 0, 'alle': 0, 'Stimmberechtigten': 0.04, 'in': 0.02, 'BS': 0.09, 'zu': 0.02}",neutral,"[0.7058721, 0.05007581, 0.2440521]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @seilergraf: Wo bleibt die humanitäre Verantwortung der Schweiz? Keine Aufweichung des Kriegsmaterialgesetzes! https://t.co/zpZZIYlFWz,bleiben humanitär verantwortung schweiz aufweichung kriegsmaterialgesetzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wo': 0.22, 'bleibt': 0, 'die': 0.14, 'humanitäre': 0.11, 'Verantwortung': 0.11, 'der': 0.14, 'Schweiz': 0.08, 'Keine': 0, 'Aufweichung': 0, 'des': 0, 'Kriegsmaterialgesetzes': 0.27}",negative,"[0.19193582, 0.5067002, 0.30136397]",,,,,,,,,,,,,,,,,,,,,,,,,positive
