answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3458,absa_sentiment_3458,absa_scores_3458,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"RT @L_Schoepfer: Jonas Lüscher über @meyer_mattea und @cedricwermuth, Sanders und Bebel, Erbschaftssteuer und EU-Beitritt – kurz: über die…",jonas lüscher sanders bebel erbschaftssteuer eu beitreten kurz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Jonas': 0.15, 'Lüscher': 0, 'über': 0, 'und': 0.06, 'Sanders': 0.06, 'Bebel': 0.07, 'Erbschaftssteuer': 0.065, 'EU-Beitritt': 0.08499999999999999, '–': 0, 'kurz': 0, 'die': 0, '…': 0}",neutral,"[0.6996108, 0.040959734, 0.25942945]",,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Es gäbe „grosse Differenzen“ zwischen @spschweiz und @grunliberale|n in der Europapolitik, sagt @tiana_moser. Kann man schon so sehen. Die SP strebt im Gegensatz zur GLP nämlich einen EU-Beitritt an. Und die SP setzt sich im Gegensatz zur GLP für ein soziales Europa ein.",geben grosse differenzen n europapolitik sagen schon sehen sp streben gegensatz glp nämlich eu beitreten sp setzen gegensatz glp sozial europa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0.26, 'gäbe': 0, '„': 0, 'grosse': 0, 'Differenzen': 0, '“': 0, 'zwischen': 0, 'und': 0, '|n': 0, 'in': 0, 'der': 0, 'Europapolitik': 0, 'sagt': 0, 'Kann': 0, 'man': 0, 'schon': 0, 'so': 0, 'sehen': 0, 'Die': 0, 'SP': 0, 'strebt': 0, 'im': 0, 'Gegensatz': 0, 'zur': 0, 'GLP': 0, 'nämlich': 0, 'einen': 0, 'EU-Beitritt': 0, 'an': 0, 'Und': 0, 'die': 0, 'setzt': 0, 'sich': 0, 'für': 0, 'ein': 0, 'soziales': 0, 'Europa': 0}",positive,"[0.27560765, 0.21877363, 0.50561875]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Endlich! Der #BR publiziert das Verhandlungsergebnis zum #Rahmenabkommen. Jetzt braucht's eine ehrlich und offene öffentliche Debatte zur Europapolitik. Aber eines ist klar: Wird der Lohnschutz in der Wirkung geschwächt, hat das Abkommen keine Chance. Dann kommt Plan C: Beitritt!",endlich br publizieren verhandlungsergebnis rahmenabkommen brauchen s ehrlich offen öffentlich debatte europapolitik klaren lohnschutz wirkung schwächen abkommen chance kommen plan c beitreten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Endlich': 0.05, 'Der': 0.08, 'BR': 0.04, 'publiziert': 0, 'das': 0, 'Verhandlungsergebnis': 0.03, 'zum': 0.08, 'Rahmenabkommen': 0.27, 'Jetzt': 0.02, ""braucht's"": 0, 'eine': 0.03, 'ehrlich': 0, 'und': 0.02, 'offene': 0.03, 'öffentliche': 0.04, 'Debatte': 0.1, 'zur': 0.08, 'Europapolitik': 0.3, 'Aber': 0.05, 'eines': 0.03, 'ist': 0.04, 'klar': 0.07, 'Wird': 0, 'der': 0.08, 'Lohnschutz': 0.12, 'in': 0, 'Wirkung': 0, 'geschwächt': 0.08, 'hat': 0, 'Abkommen': 0.47, 'keine': 0, 'Chance': 0.06, 'Dann': 0.15, 'kommt': 0.16, 'Plan': 0.45, 'C': 0.25, 'Beitritt': 0}",neutral,"[0.5754334, 0.16962457, 0.2549421]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"Es ist ja schön, dass die @grunliberale|n ihre Liebe zu Europa entdecken. Aber vielleicht sollten sie der Bevölkerung dann auch Mal sagen, ob sie für einen Beitritt sind und wie sie's mit dem Lohnschutz haben! Bei der @spschweiz ist's klar: Wir stehen für eine sozial gerechte EU.",ja schön n lieb europa entdecken vielleicht sollen bevölkerung mal sagen beitreten s lohnschutz s klaren stehen sozial gerecht eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0, 'ist': 0, 'ja': 0.06, 'schön': 0.54, 'dass': 0.06, 'die': 0.04, '|n': 0, 'ihre': 0.03, 'Liebe': 0.05, 'zu': 0, 'Europa': 0.04, 'entdecken': 0, 'Aber': 0.18, 'vielleicht': 0, 'sollten': 0.19, 'sie': 0, 'der': 0.04, 'Bevölkerung': 0.06, 'dann': 0.08, 'auch': 0, 'Mal': 0.07, 'sagen': 0, 'ob': 0, 'für': 0.07, 'einen': 0.06, 'Beitritt': 0, 'sind': 0.03, 'und': 0.06, 'wie': 0.05, ""'s"": 0, 'mit': 0.86, 'dem': 0.04, 'Lohnschutz': 0.07, 'haben': 0, 'Bei': 0, ""ist's"": 0.43, 'klar': 1.0, 'Wir': 0.26, 'stehen': 0.18, 'eine': 0, 'sozial': 0, 'gerechte': 0, 'EU': 0}",neutral,"[0.6473264, 0.28440866, 0.06826492]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,positive,"""Entwicklungshilfe ist besser als @Speku_stopp"", sagen Gegner. Tja: Lügen haben kurze Beine! @TA_Politik #GameOver https://t.co/BHX3kglSGg",entwicklungshilfe gut sagen gegner tja lügen kurze beine gameover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Entwicklungshilfe': 0.1, 'ist': 0.06, 'besser': 0.05, 'als': 0, 'sagen': 0.07, 'Gegner': 0, 'Tja': 0, 'Lügen': 0, 'haben': 0.18, 'kurze': 0.12, 'Beine': 0.17, 'GameOver': 0.75}",positive,"[0.068448916, 0.03932797, 0.89222306]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Die Aussenpolitische Kommission fordert den #Bundesrat auf, endlich vorwärts zu machen bei #HorizonEurope, #ErasmusPlus und #CreativeEurope! Forschung, Bildung und Kultur in der Schweiz brauchen die europäische Kooperation! #EuropaIstDieAntwort https://t.co/4rnLgPQ75w",aussenpolitische kommission fordern bundesrat endlich vorwärts horizoneurope erasmusplus creativeeurope forschung bildung kultur schweiz brauchen europäische kooperation europaistdieantwort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.18, 'Aussenpolitische': 0.07500000000000001, 'Kommission': 0.09, 'fordert': 0.14, 'den': 0.18, 'Bundesrat': 0, 'auf': 0.05, 'endlich': 0, 'vorwärts': 0.07, 'zu': 0.08, 'machen': 0, 'bei': 0, 'HorizonEurope': 0.18, 'ErasmusPlus': 0.24, 'und': 0.54, 'CreativeEurope': 0.36, 'Forschung': 0.51, 'Bildung': 0.34, 'Kultur': 0.25, 'in': 0.49, 'der': 0.18, 'Schweiz': 0.82, 'brauchen': 0.54, 'die': 0.18, 'europäische': 0.56, 'Kooperation': 0.77, 'EuropaIstDieAntwort': 0.23}",positive,"[0.009471276, 0.032582846, 0.9579458]",,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,".@lombardi1956 Nüchtern im Strassenverkehr unterwegs sein, wäre ein sinnvoller Beitrag zur Sicherheit. Wobei: Dann sieht man nur eine Röhre.",nüchtern strassenverkehr unterwegs sinnvoll beitrag sicherheit wobei sehen röhre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nüchtern': 0, 'im': 0, 'Strassenverkehr': 0.09, 'unterwegs': 0.04, 'sein': 0, 'wäre': 0.17, 'ein': 0.16, 'sinnvoller': 0, 'Beitrag': 0.18, 'zur': 0.05, 'Sicherheit': 0.13, 'Wobei': 0.55, 'Dann': 1.0, 'sieht': 0, 'man': 0, 'nur': 0.86, 'eine': 0.16, 'Röhre': 0.18}",neutral,"[0.78772944, 0.09162824, 0.12064232]",,,,,,,positive
75.0,75.0,71.0,0.3333333333333333,neutral,"Es geht der #SVP nicht um Stadt oder Land. Es geht um die mutige Politik der @spschweiz. Weil guter öffentlicher Verkehr, tiefere Prämien, gratis Kinderbetreuung, bezahlbare Wohnungen und gleiche Rechte für alle die Privilegien und den Reichtum der oberen Zehntausend gefährden.",gehen svp stadt land gehen mutig politik gut öffentlich verkehr tief prämien gratis kinderbetreuung bezahlbare wohnungen gleich rechte all privilegien reichtum ober zehntausend gefährden,"{'Es': 0.01, 'geht': 0, 'der': 0.02, 'SVP': 0, 'nicht': 0.04, 'um': 0, 'Stadt': 0, 'oder': 0.01, 'Land': 0, 'die': 0.02, 'mutige': 0, 'Politik': 0, 'Weil': 0.1, 'guter': 0, 'öffentlicher': 0.04, 'Verkehr': 0, 'tiefere': 0, 'Prämien': 0, 'gratis': 0.52, 'Kinderbetreuung': 1.0, 'bezahlbare': 0, 'Wohnungen': 0, 'und': 0.02, 'gleiche': 0, 'Rechte': 0, 'für': 0.04, 'alle': 0, 'Privilegien': 0.04, 'den': 0.02, 'Reichtum': 0.04, 'oberen': 0, 'Zehntausend': 0.025, 'gefährden': 0}",positive,"[0.0017891119, 0.001267044, 0.9969439]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0.55, 'geht': 0, 'der': 0.02, 'SVP': 0, 'nicht': 1.0, 'um': 0, 'Stadt': 0, 'oder': 0.29, 'Land': 0, 'die': 0.02, 'mutige': 0, 'Politik': 0, 'Weil': 0.24, 'guter': 0, 'öffentlicher': 0.03, 'Verkehr': 0, 'tiefere': 0, 'Prämien': 0, 'gratis': 0.045, 'Kinderbetreuung': 0.04, 'bezahlbare': 0, 'Wohnungen': 0, 'und': 0.03, 'gleiche': 0, 'Rechte': 0, 'für': 0.03, 'alle': 0, 'Privilegien': 0.03, 'den': 0.02, 'Reichtum': 0.05, 'oberen': 0, 'Zehntausend': 0.045, 'gefährden': 0}",neutral,"[0.4255587, 0.23003754, 0.34440377]",,,,positive
50.0,75.0,57.0,0.0,negative,"RT @spschweiz: Schwache Auslastung, hohe Fixkosten: Die Erträge des öffentlichen Fern-, Regional-, Orts- und Tourismusverkehrs sind während…",schwache auslastung hoch fixkosten erträge öffentlich fern regional orts tourismusverkehrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Schwache': 0, 'Auslastung': 0, 'hohe': 0, 'Fixkosten': 0.14, 'Die': 0.18, 'Erträge': 0.39, 'des': 0.2, 'öffentlichen': 0.1, 'Fern-': 0, 'Regional-': 0, 'Orts-': 0.09, 'und': 0.1, 'Tourismusverkehrs': 1.0, 'sind': 0, 'während': 0, '…': 0}",neutral,"[0.873517, 0.09544195, 0.031041063]",,,,neutral
100.0,100.0,86.0,0.6999999999999998,neutral,"Angesichts der Klima-Krise führen zahlreiche Städte Europas Gratis-ÖV für alle ein. In der Schweiz ist der Bundesrat nicht einmal bereit, den öffentlichen Verkehr bei Jungen zu fördern. 

Gegen GA-Abzocke, für einen starken ÖV: SP wählen! #DarumStarkeSP 👉🏼 https://t.co/Qja5TuPuko https://t.co/1XdEARgC1q",angesichts klima krise fahren zahlreiche städte europas gratis öv all schweiz bundesrat bereiten öffentlich verkehr jung fördern ga abzocke stark öv sp wählen darumstarkesp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Angesichts': 0, 'der': 0.07, 'Klima-Krise': 0.08499999999999999, 'führen': 0.06, 'zahlreiche': 0.03, 'Städte': 0.05, 'Europas': 0.04, 'Gratis-ÖV': 0.1, 'für': 0.19, 'alle': 0.04, 'ein': 0, 'In': 0.04, 'Schweiz': 0.07, 'ist': 0.06, 'Bundesrat': 0.065, 'nicht': 0.12, 'einmal': 0, 'bereit': 0.05, 'den': 0.07, 'öffentlichen': 0.14, 'Verkehr': 0, 'bei': 0, 'Jungen': 0.06, 'zu': 0.06, 'fördern': 0, 'Gegen': 0.23, 'GA-Abzocke': 0.09, 'einen': 0.14, 'starken': 0, 'ÖV': 0, 'SP': 0.72, 'wählen': 0, 'DarumStarkeSP': 0.42}",positive,"[0.097435996, 0.10338029, 0.7991837]",,,,positive
0.0,0.0,0.0,-1.0,negative,"Zwischenbilanz der Zürcher Budgetdebatte: Stadthalterämtern, Gerichten und dem Datenschützer wird dringend benötigtes Personal verweigert und der Fonds für den öffentlichen Verkehr wird um 30 Millionen Franken gekürzt.
Nix mit #fürallestattfürwenige... #krzh https://t.co/l3y54IJWwq",zwischenbilanz zürcher budgetdebatte stadthalterämtern gerichten datenschützer dringen benötigt personal verweigern fonds öffentlich verkehr millionen franken kürzen nix fürallestattfürwenige krzh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Zwischenbilanz': 0.045, 'der': 0.06, 'Zürcher': 0, 'Budgetdebatte': 0, 'Stadthalterämtern': 0.0225, 'Gerichten': 0.02, 'und': 0.12, 'dem': 0.06, 'Datenschützer': 0, 'wird': 0, 'dringend': 0.07, 'benötigtes': 0.07, 'Personal': 0, 'verweigert': 0, 'Fonds': 0, 'für': 0, 'den': 0.06, 'öffentlichen': 0.03, 'Verkehr': 0, 'um': 0, '30': 0, 'Millionen': 0, 'Franken': 0, 'gekürzt': 0, 'Nix': 0, 'mit': 1.0, 'fürallestattfürwenige': 0.02, '...': 0, 'krzh': 0.17}",negative,"[0.38018185, 0.58557224, 0.03424592]",,,,negative
100.0,100.0,100.0,1.0,neutral,"RT @SWISSAID: ""Die Schweiz setzt sich für #Agroökologie ein"", versprach Christian Hofer, Direktor des Bundesamts für Landwirtschaft, bei de…",schweiz setzen agroökologie versprechen christian hofer direktor bundesamts landwirtschaft de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.1, 'Schweiz': 0.14, 'setzt': 0, 'sich': 0, 'für': 0.12, 'Agroökologie': 0.31, 'ein': 0, 'versprach': 1.0, 'Christian': 0.54, 'Hofer': 0.35, 'Direktor': 0.25, 'des': 0, 'Bundesamts': 0.095, 'Landwirtschaft': 0.48, 'bei': 0.15, 'de': 0, '…': 0}",positive,"[0.48915315, 0.013199479, 0.49764743]",positive
100.0,100.0,86.0,0.7,neutral,RT @spschweiz: Sistierung der AP22+ auf Druck der Agrarlobby ist eine verpasste Chance für eine ökologischere/sozialere Landwirtschaft. Bür…,sistierung ap22 druck agrarlobby verpasste chance ökologischere sozial landwirtschaft bür,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Sistierung': 0, 'der': 0.07, 'AP22': 0.13, 'auf': 0, 'Druck': 0.06, 'Agrarlobby': 0, 'ist': 0.03, 'eine': 0, 'verpasste': 0.11, 'Chance': 0, 'für': 0.08, 'ökologischere': 0.275, 'sozialere': 0.6, 'Landwirtschaft': 1.0, 'Bür': 0, '…': 0}",positive,"[0.011100876, 0.0036669665, 0.9852321]",positive
50.0,75.0,57.0,0.0,neutral,"RT @JayBadran: Bravo! Dank @FabianMolinaNR haben wir erstmalig das Primat der Politik (gegen kapitalintensive Landwirtschaft, für ÖFFENTLIC…",bravo danken erstmalig primat politik kapitalintensiv landwirtschaft öffentlic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bravo': 0.06, 'Dank': 0.06, 'haben': 0.09, 'wir': 0, 'erstmalig': 0.053750000000000006, 'das': 0, 'Primat': 0, 'der': 0.09, 'Politik': 0, 'gegen': 1.0, 'kapitalintensive': 0, 'Landwirtschaft': 1.0, 'für': 0.1, 'ÖFFENTLIC': 0, '…': 0}",positive,"[0.37465808, 0.16248229, 0.4628596]",neutral
50.0,75.0,57.0,0.0,neutral,"Treiber der #Corona-Pandemie sind: #Klimakrise, Zerstörung der Biodiversität, industrielle Landwirtschaft, nicht regulierter #Handel.

Und bis vor zwei Monaten hiess es noch, die @spschweiz wolle mit der Überwindung des #Kapitalismus die #Wirtschaft zerstören. Leider umgekehrt. https://t.co/RPwj4zWE9Y https://t.co/TCpLMbvlJG",treiber corona pandemie klimakrise zerstörung biodiversität industrielle landwirtschaft reguliert handel zwei monaten hiess wolle überwindung kapitalismus wirtschaft zerstören leider umkehren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Treiber': 0, 'der': 0.02, 'Corona-Pandemie': 0, 'sind': 0.03, 'Klimakrise': 0.11, 'Zerstörung': 0.28, 'Biodiversität': 0.23, 'industrielle': 1.0, 'Landwirtschaft': 1.0, 'nicht': 0, 'regulierter': 0, 'Handel': 0.11, 'Und': 0.03, 'bis': 0.02, 'vor': 0, 'zwei': 0.01, 'Monaten': 0.03, 'hiess': 0.02, 'es': 0, 'noch': 0.02, 'die': 0.02, 'wolle': 0, 'mit': 0, 'Überwindung': 0.04, 'des': 0, 'Kapitalismus': 0.07, 'Wirtschaft': 0, 'zerstören': 0.06, 'Leider': 0.02, 'umgekehrt': 0}",positive,"[0.02941824, 0.09937715, 0.8712046]",neutral
50.0,75.0,57.0,0.0,neutral,RT @SWISSAID: Du suchst einen neuen #Job? Dann bewirb Dich als #Fachperson für das Dossier #Klima und #ökologische #Landwirtschaft (70%): h…,suchen neu job bewerben fachperson dossier klima ökologisch landwirtschaft h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Du': 0, 'suchst': 0.155, 'einen': 0.1, 'neuen': 0.05, 'Job': 0.05, 'Dann': 0.44, 'bewirb': 0.64, 'Dich': 0.08, 'als': 0.15, 'Fachperson': 0.14, 'für': 0.24, 'das': 0, 'Dossier': 0.32, 'Klima': 0.78, 'und': 1.0, 'ökologische': 0.3, 'Landwirtschaft': 0.83, '70': 0, '):': 0, 'h': 0.21, '…': 0}",neutral,"[0.95161545, 0.007173938, 0.041210666]",neutral
100.0,100.0,86.0,0.7,neutral,RT @SWISSAID: #Weltklimarat fordert Veränderung der #Landwirtschaft – SWISSAID fördert seit Jahrzehnten klimafreundlich #agroökologische Me…,weltklimarat fordern veränderung landwirtschaft swissaid fördern seit jahrzehnten klimafreundlich agroökologische me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Weltklimarat': 0.38, 'fordert': 0.15, 'Veränderung': 0, 'der': 0, 'Landwirtschaft': 0.21, '–': 0, 'SWISSAID': 0, 'fördert': 0, 'seit': 0, 'Jahrzehnten': 0, 'klimafreundlich': 0, 'agroökologische': 0, 'Me': 0, '…': 0}",positive,"[0.113064446, 0.025943903, 0.86099166]",positive
0.0,0.0,0.0,-1.0,neutral,RT @spschweiz: Eine moderne und nachhaltige Landwirtschaft hat keine gefährlichen Pestizide nötig. Darum braucht es dringende Gesetzesänder…,modern nachhaltig landwirtschaft gefährlich pestizide nötigen darum brauchen dringend gesetzesänder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Eine': 0, 'moderne': 1.0, 'und': 0.56, 'nachhaltige': 0.46, 'Landwirtschaft': 1.0, 'hat': 0, 'keine': 0, 'gefährlichen': 0.12, 'Pestizide': 0.28, 'nötig': 0, 'Darum': 0, 'braucht': 0, 'es': 0.05, 'dringende': 0.07, 'Gesetzesänder': 0.185, '…': 0}",positive,"[0.00085318176, 0.0009962423, 0.9981505]",negative
50.0,75.0,57.0,0.0,neutral,Die @Avenir_Suisse-Studie zeigt einmal mehr: Die Schweizer Agrarpolitik ist gefangen zwischen radikalen Marktöffnern und konservativen Fans der industriellen Landwirtschaft. Es gibt einen dritten Weg: @FairFoodJa und #Ernährungssouveränität.,studie zeigen mehr schweizer agrarpolitik fangen radikal marktöffnern konservativ fans industriell landwirtschaft geben dritt ernährungssouveränität,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.05, '-Studie': 0, 'zeigt': 0, 'einmal': 0.09, 'mehr': 0, 'Schweizer': 0.04, 'Agrarpolitik': 0.065, 'ist': 0.43, 'gefangen': 0.05, 'zwischen': 0.15, 'radikalen': 0.14, 'Marktöffnern': 0.115, 'und': 0.36, 'konservativen': 0.12, 'Fans': 0.19, 'der': 0.05, 'industriellen': 0.07, 'Landwirtschaft': 0.09, 'Es': 0.43, 'gibt': 0, 'einen': 0.44, 'dritten': 1.0, 'Weg': 0, 'Ernährungssouveränität': 0.165}",positive,"[0.22703046, 0.042525526, 0.730444]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @jonasprojer: Bauern sollen von der Landwirtschaft leben können, fordert @molinafab. Deshalb sagt er Ja zur #Ernährungssouveränität. #sr…",bauern sollen landwirtschaft leben fordern deshalb sagen ja ernährungssouveränität sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bauern': 0.18, 'sollen': 0.12, 'von': 0.27, 'der': 0, 'Landwirtschaft': 0.57, 'leben': 0, 'können': 0.07, 'fordert': 0, 'Deshalb': 0, 'sagt': 0.07, 'er': 0, 'Ja': 0, 'zur': 0.04, 'Ernährungssouveränität': 0.045, 'sr': 0.06, '…': 0}",positive,"[0.080952264, 0.01729734, 0.9017504]",neutral
50.0,75.0,57.0,0.0,neutral,"Der aktuelle Hitze-Sommer führt uns deutlich vor Augen, dass es einen Paradigmenwechsels in der Landwirtschaft braucht! https://t.co/DQme0HIatH",aktuell hitze sommer führen deutlich augen paradigmenwechsels landwirtschaft brauchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.14, 'aktuelle': 0.2, 'Hitze-Sommer': 0.21, 'führt': 0, 'uns': 0.24, 'deutlich': 0, 'vor': 0, 'Augen': 0, 'dass': 1.0, 'es': 0.27, 'einen': 0.41, 'Paradigmenwechsels': 0, 'in': 0.3, 'der': 0.14, 'Landwirtschaft': 0.55, 'braucht': 0}",positive,"[0.122728564, 0.101862274, 0.77540916]",neutral
50.0,75.0,57.0,0.0,neutral,Es ist Gefahr im Verzug für die Landwirtschaft weltweit. Darüber habe ich am Samstag in der Wirtschaftsbeilage von @zueriost geschrieben. https://t.co/PipD8EYXK4,gefahr verzug landwirtschaft weltweit darüber samstag wirtschaftsbeilage schreiben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0.37, 'ist': 0.37, 'Gefahr': 0, 'im': 0, 'Verzug': 0, 'für': 0, 'die': 0.07, 'Landwirtschaft': 0.78, 'weltweit': 0.47, 'Darüber': 0.155, 'habe': 0, 'ich': 0.1, 'am': 0, 'Samstag': 0.12, 'in': 0.12, 'der': 0.07, 'Wirtschaftsbeilage': 0.14500000000000002, 'von': 0, 'geschrieben': 0}",negative,"[0.018118337, 0.9446217, 0.037259962]",neutral
100.0,100.0,86.0,0.7,neutral,Die @EU_Commission hat die Dow-DuPont-Fusion bewilligt. Als nächstes sind @Syngenta und ChemChina dran. Eine Gefahr für die Landwirtschaft!,dow dupont fusion bewilligen nächst chemchina dran gefahr landwirtschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.11, 'hat': 0, 'die': 0.11, 'Dow-DuPont-Fusion': 0, 'bewilligt': 0.28, 'Als': 0, 'nächstes': 0.3, 'sind': 0, 'und': 0, 'ChemChina': 0.68, 'dran': 0, 'Eine': 0, 'Gefahr': 0, 'für': 0, 'Landwirtschaft': 1.0}",positive,"[0.013521575, 0.17235416, 0.8141243]",positive
50.0,75.0,57.0,0.0,neutral,Ernährung und Landwirtschaft gehen uns alle an! https://t.co/Lj4XBWTUQ7 Jetzt Initiative unterschreiben: https://t.co/iXHF9rec1t,ernährung landwirtschaft gehen all initiative unterschreiben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ernährung': 0, 'und': 0.55, 'Landwirtschaft': 0.92, 'gehen': 0, 'uns': 1.0, 'alle': 0, 'an': 0, 'Jetzt': 0.19, 'Initiative': 0.22, 'unterschreiben': 0.34}",positive,"[0.0035619433, 0.0011387755, 0.9952992]",neutral
