answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3476,absa_sentiment_3476,absa_scores_3476,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,"Referendum gegen den 2-wöchigen Vaterschaftsurlaub @lohnabzuegeNein erhält vom @kgv_zuerich Unterstützung. 👍
Unterstützen auch Sie uns bei der Unterschriftensammlung damit es zu einer Volksabstimmung kommt! https://t.co/v2vjNEjgEC",referendum wöchigen vaterschaftsurlaub erhalten unterstützung unterstützen unterschriftensammlung volksabstimmung kommen,,,,,,,"{'Referendum': 0.08, 'gegen': 0.35, 'den': 0, '2-wöchigen': 0.11, 'Vaterschaftsurlaub': 0.37, 'erhält': 1.0, 'vom': 0.66, 'Unterstützung': 0.12, 'Unterstützen': 0.12, 'auch': 0, 'Sie': 0, 'uns': 0.04, 'bei': 0, 'der': 0, 'Unterschriftensammlung': 0.1, 'damit': 0.03, 'es': 0.03, 'zu': 0, 'einer': 0, 'Volksabstimmung': 0.08, 'kommt': 0}",positive,"[0.13350047, 0.0073328097, 0.8591667]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,RT @lohnabzuegeNein: Für einen liberalen Arbeitsmarkt und gegen einen staatlich diktierten Vaterschaftsurlaub. Unterstützen Sie jetzt das R…,liberal arbeitsmarkt staatlich diktieren vaterschaftsurlaub unterstützen r,,,,,,,"{'Für': 0.44, 'einen': 0.12, 'liberalen': 0.54, 'Arbeitsmarkt': 0.3, 'und': 0.53, 'gegen': 1.0, 'staatlich': 0.41, 'diktierten': 0.84, 'Vaterschaftsurlaub': 0.8200000000000001, 'Unterstützen': 0.41, 'Sie': 0, 'jetzt': 0, 'das': 0, 'R': 0.06, '…': 0}",positive,"[0.16127299, 0.40369877, 0.4350282]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.35,neutral,"""Überparteiliches Komitee gegen immer mehr staatliche Abgaben"" ergreift das Referendum gegen den staatlichen Vaterschaftsurlaub.
Helfen Sie mit 50'000 Unterschriften zu sammeln. Sammelfrist endet am 23.01.20. Treten Sie dem Komitee bei:
https://t.co/Yh074tV8ZI 
@lohnabzuegeNein https://t.co/8CX7B7vaAs",überparteilich komitee immer mehr staatliche abgaben ergreifen referendum staatlich vaterschaftsurlaub helfen unterschriften sammeln sammelfrist enden treten komitee,,,,,,,"{'Überparteiliches': 0, 'Komitee': 0.09, 'gegen': 1.0, 'immer': 0, 'mehr': 0.03, 'staatliche': 0.36, 'Abgaben': 0.06, 'ergreift': 0, 'das': 0, 'Referendum': 1.0, 'den': 0.03, 'staatlichen': 0.36, 'Vaterschaftsurlaub': 0.41000000000000003, 'Helfen': 0.1, 'Sie': 0, 'mit': 0, ""50'000"": 0, 'Unterschriften': 0.09, 'zu': 0, 'sammeln': 0.04, 'Sammelfrist': 0.035, 'endet': 0.03, 'am': 0, '23.01.20.': 0, 'Treten': 0, 'dem': 0.03, 'bei': 0}",neutral,"[0.6367453, 0.011272637, 0.35198215]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @lohnabzuegeNein: Unser Komitee will den teuren #Vaterschaftsurlaub vors Volk bringen. Heute starten wir mit der Lancierung des Referend…,komitee teuer vaterschaftsurlaub vors volk bringen heute starten lancierung referend,,,,,,,"{'Unser': 0.13, 'Komitee': 0.13, 'will': 0, 'den': 0.1, 'teuren': 1.0, 'Vaterschaftsurlaub': 0.67, 'vors': 0, 'Volk': 0.19, 'bringen': 0.54, 'Heute': 0.16, 'starten': 0.2, 'wir': 0, 'mit': 0.07, 'der': 0.1, 'Lancierung': 0.25, 'des': 0, 'Referend': 0, '…': 0}",positive,"[0.039857857, 0.18978076, 0.77036136]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,positive,"Gut stündige kontroverse Diskussion auf SRF 1​ zum Thema ""Braucht es jetzt einen Vaterschaftsurlaub?"" Frage an euch: Was haltet ihr davon, dass frischgebackene Väter 10 bzw. 20 Tage bezahlten Urlaub erhalten sollen? Ich bin gespannt auf eure Voten. #srf https://t.co/gBonBTjGHo",gut stündige kontroverse diskussion srf thema brauchen vaterschaftsurlaub fragen halten davon frischgebackene väter bzw tage bezahlen urlaub erhalten sollen spannen voten srf,,,,,,,"{'Gut': 0, 'stündige': 0.04, 'kontroverse': 0, 'Diskussion': 0.04, 'auf': 0.03, 'SRF': 0.04, '1\u200b': 0, 'zum': 0.05, 'Thema': 0, 'Braucht': 0, 'es': 0, 'jetzt': 1.0, 'einen': 0, 'Vaterschaftsurlaub': 0.73, 'Frage': 0.13, 'an': 0.03, 'euch': 0.02, 'Was': 0, 'haltet': 0, 'ihr': 0, 'davon': 0.02, 'dass': 0, 'frischgebackene': 0, 'Väter': 0.04, '10': 0, 'bzw.': 0, '20': 0, 'Tage': 0.04, 'bezahlten': 0.02, 'Urlaub': 0, 'erhalten': 0, 'sollen': 0, 'Ich': 0.04, 'bin': 0, 'gespannt': 0, 'eure': 0.05, 'Voten': 0, 'srf': 0.04}",neutral,"[0.9207531, 0.026109302, 0.053137556]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"#FIX 2-Wochen-Vaterschaftsurlaub: Ein weiterer Angriff auf die Wirtschaft! Was heute individuell und persönlich in einem #KMU geregelt wurde, wird wieder gesetzlich verankert! Kostenpunkt: 224 Mio. Wo sind die bürgerlichen Vertreter aus der Wirtschaft?!
https://t.co/lUmr1yRwE9",fixen wochen vaterschaftsurlaub weit angreifen wirtschaft heute individuell persönlich kmu regeln gesetzlich verankern kostenpunkt mio bürgerlich vertreter wirtschaft,,,,,,,"{'FIX': 0.27, '2-Wochen-Vaterschaftsurlaub': 0.4125, 'Ein': 0.03, 'weiterer': 0, 'Angriff': 1.0, 'auf': 0.16, 'die': 0.01, 'Wirtschaft': 0, 'Was': 0.15, 'heute': 0.06, 'individuell': 0.04, 'und': 0.05, 'persönlich': 0.04, 'in': 0.01, 'einem': 0, 'KMU': 0, 'geregelt': 0.05, 'wurde': 0, 'wird': 0.08, 'wieder': 0.04, 'gesetzlich': 0, 'verankert': 0.02, 'Kostenpunkt': 0.060000000000000005, '224': 0, 'Mio.': 0, 'Wo': 0.08, 'sind': 0.06, 'bürgerlichen': 0, 'Vertreter': 0, 'aus': 0, 'der': 0.01}",negative,"[0.10197733, 0.8536288, 0.04439378]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"@schrubinho Eigenverantwortung beziehe ich auf jede einzelne Person und nicht nur auf Unternehmungen. Übrigens, Vaterschaftsurlaub in DE bedeutet nur die Freistellung und hat nichts mit einer Lohnfortzahlung zu tun.",eigenverantwortung beziehen jed einzelne person unternehmungen übrigens vaterschaftsurlaub de bedeuten freistellung lohnfortzahlung tun,,,,,,,"{'Eigenverantwortung': 0.05, 'beziehe': 0, 'ich': 0.05, 'auf': 0, 'jede': 0.02, 'einzelne': 0, 'Person': 0.03, 'und': 0.06, 'nicht': 0.02, 'nur': 0.09, 'Unternehmungen': 0, 'Übrigens': 0.075, 'Vaterschaftsurlaub': 0.55, 'in': 0.16, 'DE': 0, 'bedeutet': 0.28, 'die': 0.03, 'Freistellung': 0, 'hat': 0, 'nichts': 0.06, 'mit': 0.02, 'einer': 0, 'Lohnfortzahlung': 0, 'zu': 0.02, 'tun': 0.025}",negative,"[0.03343031, 0.95394325, 0.012626394]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,#Vaterschaftsurlaub kann betriebsintern und individuell geregelt werden und funktioniert heute schon. Dafür brauchen wir den Staat ganz sicher nicht. Bevormundung stoppen heisst Eigenverantwortung fördern!,vaterschaftsurlaub betriebsintern individuell regeln funktionieren heute schon dafür brauchen staat ganz sichern bevormundung stoppen heisst eigenverantwortung fördern,,,,,,,"{'Vaterschaftsurlaub': 0.36, 'kann': 0.22, 'betriebsintern': 0, 'und': 0.09, 'individuell': 0.15, 'geregelt': 0.08, 'werden': 0, 'funktioniert': 0.11499999999999999, 'heute': 0.09, 'schon': 0, 'Dafür': 0, 'brauchen': 0.02, 'wir': 0, 'den': 0.02, 'Staat': 0.07, 'ganz': 0, 'sicher': 0, 'nicht': 0, 'Bevormundung': 0.11, 'stoppen': 0, 'heisst': 0.12, 'Eigenverantwortung': 0.05, 'fördern': 0}",positive,"[0.05444866, 0.026383089, 0.91916823]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.3333333333333333,neutral,"NEIN zur Mieterverbandsinitiative am 9. Februar, weil der Bund bereits heute den gemeinnützigen Wohnungsbau fördert, Wohneigentum steuerlich begünstigt, eine feste Quote in der Bundesverfassung nichts verloren hat und es keine weiteren Baubeschränkungen für Private geben soll. https://t.co/Zeffhnlf7w",nein mieterverbandsinitiative februar bund bereits heute gemeinnützig wohnungsbau fördern wohneigentum steuerlich begünstigen feste quote bundesverfassung verlieren weit baubeschränkungen privat geben,,,,,,,,,,"{'NEIN': 0.02, 'zur': 0.025, 'Mieterverbandsinitiative': 0.065, 'am': 0, '9.': 0, 'Februar': 0.03, 'weil': 0.04, 'der': 0.03, 'Bund': 0, 'bereits': 0.17, 'heute': 0, 'den': 0.03, 'gemeinnützigen': 0, 'Wohnungsbau': 1.0, 'fördert': 0, 'Wohneigentum': 0.11000000000000001, 'steuerlich': 0.05, 'begünstigt': 0, 'eine': 0, 'feste': 0, 'Quote': 0, 'in': 0.02, 'Bundesverfassung': 0.04, 'nichts': 0, 'verloren': 0.05, 'hat': 0, 'und': 0.03, 'es': 0.04, 'keine': 0, 'weiteren': 0.03, 'Baubeschränkungen': 0.05500000000000001, 'für': 0.02, 'Private': 0.04, 'geben': 0, 'soll': 0}",neutral,"[0.73136145, 0.10265677, 0.16598183]",,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"Nein zur Mieterverbandsinitiative, weil:
- eine Quote nicht in die Bundesverfassung gehört.
- in den letzten 20 Jahren noch nie so viele Wohnungen leer standen.
- der gemeinnützige Wohnungsbau heute schon gefördert wird. 
NEIN zu Mehrkosten von rund 120 Mio./Jahr. https://t.co/NHh5vOAvSt",nein mieterverbandsinitiative quote bundesverfassung hören letzt jahren nie wohnungen leeren stehen gemeinnützig wohnungsbau heute schon fördern nein mehrkosten rund mio jahr,,,,,,,,,,"{'Nein': 0.1, 'zur': 0.015, 'Mieterverbandsinitiative': 0.0475, 'weil': 0.02, 'eine': 0, 'Quote': 0, 'nicht': 0.02, 'in': 0.02, 'die': 0.02, 'Bundesverfassung': 0.060000000000000005, 'gehört': 0, 'den': 0.02, 'letzten': 0.02, '20': 0, 'Jahren': 0.05, 'noch': 0, 'nie': 0.1, 'so': 0.02, 'viele': 0, 'Wohnungen': 0.09, 'leer': 0, 'standen': 0, 'der': 0.02, 'gemeinnützige': 0, 'Wohnungsbau': 1.0, 'heute': 0.53, 'schon': 0, 'gefördert': 1.0, 'wird': 0, 'NEIN': 0.1, 'zu': 0.01, 'Mehrkosten': 0.045, 'von': 0, 'rund': 0.02, '120': 0, 'Mio./Jahr': 0}",neutral,"[0.5818075, 0.23195946, 0.18623306]",,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.3333333333333333,neutral,"#mieterverbandsinitiativenein, weil der Bund bereits heute den gemeinnützigen Wohnungsbau fördert, Wohneigentum heute schon steuerlich begünstigt wird, eine feste Quote in der Bundesverfassung nichts verloren hat und es keine weiteren Baubeschränkungen für Private geben soll. https://t.co/qBT0FyiWgH",mieterverbandsinitiativenein bund bereits heute gemeinnützig wohnungsbau fördern wohneigentum heute schon steuerlich begünstigen feste quote bundesverfassung verlieren weit baubeschränkungen privat geben,,,,,,,,,,"{'mieterverbandsinitiativenein': 0, 'weil': 0.26, 'der': 0.03, 'Bund': 0, 'bereits': 0.11, 'heute': 0, 'den': 0.03, 'gemeinnützigen': 0, 'Wohnungsbau': 0.7, 'fördert': 0, 'Wohneigentum': 0.08499999999999999, 'schon': 0, 'steuerlich': 0.07, 'begünstigt': 0, 'wird': 0, 'eine': 0, 'feste': 0, 'Quote': 0, 'in': 0.04, 'Bundesverfassung': 0.08, 'nichts': 0, 'verloren': 0.08, 'hat': 0, 'und': 0.03, 'es': 0.31, 'keine': 0, 'weiteren': 0.04, 'Baubeschränkungen': 0.05, 'für': 0.04, 'Private': 0.05, 'geben': 0, 'soll': 0}",neutral,"[0.7340347, 0.14606418, 0.11990118]",,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.8500000000000001,neutral,"Bund fördert den gemeinnützigen Wohnungsbau schon heute und baut Förderung in jedem Fall aus. Im Rahmen des indirekten Gegenvorschlags würde der gemeinnützige Wohnungsbau 
nach Ablehnung der Initiative in den nächsten 10 Jahren mit 250 Mio. unterstützt. Somit NEIN zur Initiative. https://t.co/ErcqET7ADo",bund fördern gemeinnützig wohnungsbau schon heute bauen förderung jed fall rahmen indirekt gegenvorschlags gemeinnützig wohnungsbau ablehnung initiative nächst jahren mio unterstützen somit nein initiative,,,,,,,,,,"{'Bund': 0, 'fördert': 0, 'den': 0.07, 'gemeinnützigen': 0, 'Wohnungsbau': 0.88, 'schon': 0, 'heute': 0.12, 'und': 0.08, 'baut': 0, 'Förderung': 0, 'in': 0, 'jedem': 0, 'Fall': 0, 'aus': 0, 'Im': 0, 'Rahmen': 0, 'des': 0, 'indirekten': 0.2, 'Gegenvorschlags': 0, 'würde': 0, 'der': 0.07, 'gemeinnützige': 0, 'nach': 0.76, 'Ablehnung': 0, 'Initiative': 0.11, 'nächsten': 0.06, '10': 0, 'Jahren': 0.07, 'mit': 0.12, '250': 0, 'Mio.': 0, 'unterstützt': 0, 'Somit': 0, 'NEIN': 1.0, 'zur': 0.08}",positive,"[0.339082, 0.06249013, 0.5984279]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,SP startet Kampagne für Einbürgerungen von Personen mit B-Ausweis - was soll das??? #binimfalschenFilm https://t.co/CH3q0IaaMk,sp starten kampagne einbürgerungen personen b ausweis binimfalschenfilm,,,,,,,,,,,,,"{'SP': 0.1, 'startet': 0, 'Kampagne': 0.98, 'für': 1.0, 'Einbürgerungen': 0, 'von': 0, 'Personen': 0, 'mit': 0.09, 'B-Ausweis': 0.05500000000000001, 'was': 0, 'soll': 0, 'das': 0.06, 'binimfalschenFilm': 0}",neutral,"[0.7965493, 0.0214683, 0.18198234]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Juso will Mindestlohn für Lehrlinge - und als nächstes 20 Wochen Ferien? Unverständnis!! http://t.co/2RzuRJs8Kc http://t.co/5EvTJ5VtiT,juso mindestlohn lehrlinge nächst wochen ferien unverständnis,,,,,,,,,,,,,,,,"{'Juso': 0.74, 'will': 0, 'Mindestlohn': 0.625, 'für': 0.51, 'Lehrlinge': 0.3, 'und': 0.18, 'als': 0, 'nächstes': 0.2, '20': 0, 'Wochen': 0.09, 'Ferien': 0, 'Unverständnis': 0.54}",neutral,"[0.5692617, 0.2474415, 0.18329675]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Jobs auf Zeit boomen - und das würde sich noch verstärken, wenn der Kündigungsschutz ab einem gewissen Alter gilt. Aber man muss sich auch mal fragen weshalb das so ist und was das für unsere Sozialwerke in Zukunft bedeutet?! ⁦@tagblatt_ch⁩ ⁦

https://t.co/HJSvEe7aky",jobs zeit boomen verstärken kündigungsschutz ab gewiß altern gelten mal fragen weshalb sozialwerke zukunft bedeuten,,,,,,,,,,,,,,,,,,,"{'Jobs': 0.22, 'auf': 0, 'Zeit': 0, 'boomen': 0, 'und': 0.02, 'das': 0.02, 'würde': 0.24, 'sich': 0, 'noch': 0, 'verstärken': 0, 'wenn': 0.89, 'der': 0.02, 'Kündigungsschutz': 0.3725, 'ab': 0, 'einem': 0, 'gewissen': 0, 'Alter': 0, 'gilt': 0, 'Aber': 0.05, 'man': 0, 'muss': 0.02, 'auch': 0.02, 'mal': 0, 'fragen': 0, 'weshalb': 0.04, 'so': 0, 'ist': 0.01, 'was': 0, 'für': 0.03, 'unsere': 0.02, 'Sozialwerke': 0.03, 'in': 0.02, 'Zukunft': 0.04, 'bedeutet': 0.03, '\u2066\u2069': 0, '\u2066': 0}",positive,"[0.093373284, 0.05914625, 0.8474804]",,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,"Der Kündigungsschutz und das damit verbundene Recht geht langsam aber sich zu weit!
https://t.co/9jwnRdVXyT",kündigungsschutz verbunden recht gehen langsam weit,,,,,,,,,,,,,,,,,,,"{'Der': 0.2, 'Kündigungsschutz': 0.6625, 'und': 0.32, 'das': 0, 'damit': 0, 'verbundene': 0, 'Recht': 0, 'geht': 0, 'langsam': 0, 'aber': 0, 'sich': 0, 'zu': 0, 'weit': 0.19}",negative,"[0.0044407146, 0.92960954, 0.06594969]",,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,"Kassensystem 5.0? 🤣 
Wenn das Tablet nicht spurt, gibts den Rechen-Griff zum Handy 📱.
Wenn Digitalisierung zur Entschleunigung führt und für Unterhaltung sorgt 🙈 😉
Danke @sbbnews - für den #smileoftheday und #picoftheday 🤗 https://t.co/h6hz7xM2zn",kassensystem tablet spuren gibts rechen griff handy digitalisierung entschleunigung führen unterhaltung sorgen danke smileoftheday picoftheday,,,,,,,,,,,,,,,,,,,,,,"{'Kassensystem': 0.055, '5.0': 0, '🤣': 0, 'Wenn': 0, 'das': 0, 'Tablet': 0, 'nicht': 0, 'spurt': 0, 'gibts': 0, 'den': 0, 'Rechen-Griff': 0, 'zum': 0, 'Handy': 0, 'Digitalisierung': 0, 'zur': 0, 'Entschleunigung': 0, 'führt': 0, 'und': 0, 'für': 0, 'Unterhaltung': 0, 'sorgt': 0, 'Danke': 0, 'smileoftheday': 0, 'picoftheday': 0, '🤗': 0}",positive,"[0.02169133, 0.002592706, 0.975716]",,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Podiumsdiskussion an der DV der AM Suisse in Fribourg zum Thema ""Digitalisierung in der Berufsbildung"". Tolles Podium zusammen mit Dr. Daniel Stoller-Schai, Prof. Dr. Margrit Stamm und Nationalratspräsident Dr. Dominique de Buman unter der Leitung von Michael Weinmann https://t.co/rONBcJz7ZS",podiumsdiskussion dv suisse fribourg thema digitalisierung berufsbildung toll podium zusammen dr daniel stoller schai prof dr margrit stamm nationalratspräsident dr dominique de buman leitung michael weinmann,,,,,,,,,,,,,,,,,,,,,,"{'Podiumsdiskussion': 0.16999999999999998, 'an': 0, 'der': 0.02, 'DV': 0.04, 'AM': 0.02, 'Suisse': 0.06, 'in': 0.31, 'Fribourg': 0, 'zum': 0.02, 'Thema': 0, 'Digitalisierung': 0, 'Berufsbildung': 0.135, 'Tolles': 0.3, 'Podium': 0.06, 'zusammen': 0.1, 'mit': 0.06, 'Dr.': 0, 'Daniel': 0.01, 'Stoller-Schai': 0, 'Prof.': 0, 'Margrit': 0.04, 'Stamm': 0, 'und': 0.04, 'Nationalratspräsident': 0.026250000000000002, 'Dominique': 0.01, 'de': 0, 'Buman': 0.01, 'unter': 0.02, 'Leitung': 0, 'von': 0, 'Michael': 0.01, 'Weinmann': 0.02}",positive,"[0.23864765, 0.016623743, 0.7447286]",,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"@StefanSchmid78 @uelifisch @UrsMartin .... als Ostschweizerin unterstütze ich diese Stossrichtung und war deshalb bei der Unterzeichnung der Charta vor Ort. Die Thurgauer Regierung kennt meine Position, die ich mit Überzeugung für den Oberthurgau vertrete. Deshalb erwarte ich in naher Zukunft auch einen Beitritt.",ostschweizerin unterstützen stossrichtung deshalb unterzeichnung charta ort thurgauer regierung kennen position überzeugung oberthurgau vertreten deshalb erwarten nah zukunft beitreten,,,,,,,,,,,,,,,,,,,,,,,,,"{'....': 0, 'als': 0.03, 'Ostschweizerin': 0.02, 'unterstütze': 0.12, 'ich': 1.0, 'diese': 0.04, 'Stossrichtung': 0, 'und': 0.03, 'war': 0, 'deshalb': 0.06, 'bei': 0, 'der': 0.13, 'Unterzeichnung': 0, 'Charta': 0.07, 'vor': 0, 'Ort': 0, 'Die': 0.13, 'Thurgauer': 0.1, 'Regierung': 0.08, 'kennt': 0.08, 'meine': 0.04, 'Position': 0.07, 'die': 0.13, 'mit': 0.07, 'Überzeugung': 0.12, 'für': 0.08, 'den': 0.13, 'Oberthurgau': 0.16, 'vertrete': 0, 'Deshalb': 0.07, 'erwarte': 1.0, 'in': 0.26, 'naher': 0, 'Zukunft': 0.63, 'auch': 0, 'einen': 0.02, 'Beitritt': 0}",neutral,"[0.65883124, 0.056634553, 0.28453422]",,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Ein Flüchtling hat bei #ErnstFischerAG eine Lehre mit 4,7 abgeschlossen. Ausbildung = Entwicklungshilfe. Er will später zurück und dort eine Schlosserei aufbauen. Rückkehr nach Eritrea muss sein oberstes Ziel sein! Jetzt Start Lehre EFZ. https://t.co/kpOlnMiore via @tagblatt_ch",flüchtling ernstfischerag lehre abschließen ausbildung entwicklungshilfe spät zurück schlosserei aufbauen rückkehr eritrea ober ziel start lehre efz via,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0.02, 'Flüchtling': 0.03, 'hat': 0, 'bei': 0.06, 'ErnstFischerAG': 0.14, 'eine': 0, 'Lehre': 0, 'mit': 0.1, '4,7': 0, 'abgeschlossen': 0, 'Ausbildung': 0.88, 'Entwicklungshilfe': 0.5, 'Er': 0, 'will': 0, 'später': 0.04, 'zurück': 0.02, 'und': 0.04, 'dort': 0.03, 'Schlosserei': 0, 'aufbauen': 0.02, 'Rückkehr': 0, 'nach': 0, 'Eritrea': 0.04, 'muss': 0.04, 'sein': 0, 'oberstes': 0, 'Ziel': 0, 'Jetzt': 0.05, 'Start': 0.06, 'EFZ': 0.05, 'via': 0.04}",neutral,"[0.62445754, 0.021346102, 0.35419637]",,,,,,,positive
75.0,75.0,71.0,0.35,negative,RT @lohnabzuegeNein: Die Kosten für die soziale Wohlfahrt haben sich in den letzten 30 Jahren mehr als verdreifacht; sie betragen heute fas…,kosten soziale wohlfahrt letzt jahren mehr verdreifachen betragen heute fas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.06, 'Kosten': 0, 'für': 0, 'die': 0.06, 'soziale': 1.0, 'Wohlfahrt': 1.0, 'haben': 0, 'sich': 0, 'in': 0.04, 'den': 0.06, 'letzten': 0.04, '30': 0, 'Jahren': 0.14, 'mehr': 0.05, 'als': 0, 'verdreifacht': 0.19, 'sie': 0, 'betragen': 0, 'heute': 0.08, 'fas': 0, '…': 0}",neutral,"[0.4023707, 0.3105499, 0.28707942]",,,,positive
50.0,75.0,57.0,0.0,neutral,"Was uns die Soziale Wohlfahrt kostet... 😳 32,2% der Ausgaben. Die sind kaum steuerbar, da gebunden. Es entfällt zur Hälfte auf die Altersversicherung, weitere Bereiche sind Bundesbeiträge an die IV, die individuelle Prämienverbilligung + Migration. Also: dringend Kosten sparen! https://t.co/Rjtvn6AbD4",soziale wohlfahrt kosten ausgaben kaum steuerbar binden entfallen hälfte altersversicherung weit bereiche bundesbeiträge iv individuelle prämienverbilligung migration dringen kosten sparen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'uns': 0.12, 'die': 0, 'Soziale': 1.0, 'Wohlfahrt': 1.0, 'kostet': 0.06, '...': 0, '32,2': 0, 'der': 0, 'Ausgaben': 0, 'Die': 0, 'sind': 0.02, 'kaum': 0, 'steuerbar': 0.07, 'da': 0, 'gebunden': 0.02, 'Es': 0.01, 'entfällt': 0, 'zur': 0.02, 'Hälfte': 0.01, 'auf': 0, 'Altersversicherung': 0.042499999999999996, 'weitere': 0, 'Bereiche': 0.03, 'Bundesbeiträge': 0.060000000000000005, 'an': 0, 'IV': 0.08, 'individuelle': 0.04, 'Prämienverbilligung': 0.03, 'Migration': 0.07, 'Also': 0, 'dringend': 0.03, 'Kosten': 0.06, 'sparen': 0.04}",negative,"[0.169973, 0.48452216, 0.34550485]",,,,neutral
100.0,100.0,100.0,0.85,neutral,"RT @svptg: ""Wir haben eine sehr starke Nationalratsliste: Leute aus der Landwirtschaft und dem Gewerbe sind dabei, wir haben einen guten Al…",starke nationalratsliste leute landwirtschaft gewerbe dabei gut al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.06, 'haben': 0.07, 'eine': 0, 'sehr': 0.07, 'starke': 0, 'Nationalratsliste': 0, 'Leute': 0.36, 'aus': 0, 'der': 0, 'Landwirtschaft': 1.0, 'und': 0.74, 'dem': 0, 'Gewerbe': 0, 'sind': 0.19, 'dabei': 0, 'wir': 0, 'einen': 0.06, 'guten': 0.06, 'Al': 0.15, '…': 0}",positive,"[0.03090248, 0.0049854913, 0.96411204]",positive
100.0,100.0,100.0,1.0,neutral,Heute am #Chälbliwettbewerb vom #VerbandThurgauerLandwirtschaft an der #WEGA in #Weinfelden #Thurgau zusammen mit @heidigrau. ❤️liche Gratulation an alle Kinder und ihre geschmückten Chälbli - ihr habt das sensationell gemacht‼️#binstolzaufeuch #MiniHeimat 🇨🇭 https://t.co/2KQgfSk5TV,heute chälbliwettbewerb verbandthurgauerlandwirtschaft wega weinfelden thurgau zusammen liche gratulation all kinder geschmückt chälbli sensationell binstolzaufeuch miniheimat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Heute': 0.02, 'am': 0, 'Chälbliwettbewerb': 0, 'vom': 0.02, 'VerbandThurgauerLandwirtschaft': 0.04, 'an': 0, 'der': 0.03, 'WEGA': 0.02, 'in': 0.02, 'Weinfelden': 0.1, 'Thurgau': 0.04, 'zusammen': 0.02, 'mit': 0.01, '️liche': 0, 'Gratulation': 0.22, 'alle': 0, 'Kinder': 0.07, 'und': 0.05, 'ihre': 0.04, 'geschmückten': 0.19, 'Chälbli': 0, 'ihr': 0, 'habt': 0, 'das': 0, 'sensationell': 0, 'gemacht‼️#binstolzaufeuch': 0.10500000000000001, 'MiniHeimat': 0.1, '🇨': 0, '🇭': 0}",positive,"[0.2733612, 0.23933968, 0.48729908]",positive
