answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3439,absa_sentiment_3439,absa_scores_3439,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3471,absa_sentiment_3471,absa_scores_3471,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,RT @bfh_sosec: Für #Gleichstellung auf dem Arbeitsmarkt braucht es #Kinderbetreuung &amp; #Vaterschaftsurlaub! Rückblick auf die Conference on…,gleichstellung arbeitsmarkt brauchen kinderbetreuung amp vaterschaftsurlaub rückblick conference on,"{'Für': 0, 'Gleichstellung': 0, 'auf': 0.04, 'dem': 0.03, 'Arbeitsmarkt': 0, 'braucht': 0, 'es': 0, 'Kinderbetreuung': 1.0, 'amp': 0.41, 'Vaterschaftsurlaub': 0.42, 'Rückblick': 0.05, 'die': 0.03, 'Conference': 0.05, 'on': 0.04, '…': 0}",neutral,"[0.7312566, 0.07518315, 0.19356026]",,,,,,,"{'Für': 0, 'Gleichstellung': 0, 'auf': 0.11, 'dem': 0.06, 'Arbeitsmarkt': 0, 'braucht': 0, 'es': 0, 'Kinderbetreuung': 0.17, 'amp': 0.11, 'Vaterschaftsurlaub': 0.89, 'Rückblick': 0.2, 'die': 0.06, 'Conference': 0.1, 'on': 0.11, '…': 0}",positive,"[0.17830642, 0.022692824, 0.79900074]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Freue mich nach dem #Frauenstreik mit der @spschweiz mit Volksinitiativen Druck zu machen für #elternzeit und #lohngleichheit - zwei Themen, für die #travailsuisse seit Jahren auch vollen Einsatz gibt. Dass es nützt, zeigt unsere #Vaterschaftsurlaub - Initiative! @Sonntags_Blick",freuen frauenstreik volksinitiativen druck elternzeit lohngleichheit zwei themen travailsuisse seit jahren voll einsatz geben nützen zeigen vaterschaftsurlaub initiative,,,,,,,,,,"{'Freue': 0.045, 'mich': 0, 'nach': 0.02, 'dem': 0.02, 'Frauenstreik': 0.04, 'mit': 0, 'der': 0.03, 'Volksinitiativen': 0.15, 'Druck': 0.04, 'zu': 0.01, 'machen': 0, 'für': 0.03, 'elternzeit': 0.5, 'und': 0.09, 'lohngleichheit': 0, 'zwei': 0.04, 'Themen': 0, 'die': 0.03, 'travailsuisse': 0, 'seit': 0, 'Jahren': 0.1, 'auch': 0, 'vollen': 0, 'Einsatz': 0, 'gibt': 0, 'Dass': 0.13, 'es': 0.06, 'nützt': 0.14, 'zeigt': 0, 'unsere': 0.53, 'Vaterschaftsurlaub': 0.92, 'Initiative': 0.47}",positive,"[0.0038475008, 0.004347178, 0.9918053]",,,,,,,"{'Freue': 0.1, 'mich': 0, 'nach': 0.07, 'dem': 0.035, 'Frauenstreik': 0.08, 'mit': 0, 'der': 0.04, 'Volksinitiativen': 0.1, 'Druck': 0.06, 'zu': 0.03, 'machen': 0, 'für': 0.04, 'elternzeit': 0.135, 'und': 0.05, 'lohngleichheit': 0, 'zwei': 0.07, 'Themen': 0, 'die': 0.04, 'travailsuisse': 0, 'seit': 0, 'Jahren': 0.08, 'auch': 0, 'vollen': 0, 'Einsatz': 0, 'gibt': 0, 'Dass': 0.31, 'es': 0.22, 'nützt': 0.91, 'zeigt': 0, 'unsere': 0.23, 'Vaterschaftsurlaub': 0.21, 'Initiative': 0.41}",positive,"[0.14563052, 0.12935601, 0.72501343]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Grosser Wahlauftakt der #spkantonbern in Thun - wir sind motiviert und sprechen mit den Menschen, nicht über sie. öV, Renten und der #Vaterschaftsurlaub sind Themen, die zu reden geben. #darumsp

#wahljahr #wahlch19… https://t.co/yUmsFno7Xp",grosser wahlauftakt spkantonbern thun motivieren sprechen menschen öv renten vaterschaftsurlaub themen reden geben darumsp wahljahr wahlch19,,,,,,,,,,"{'Grosser': 0, 'Wahlauftakt': 0.09, 'der': 0.05, 'spkantonbern': 0.13, 'in': 0.03, 'Thun': 0.07, 'wir': 0, 'sind': 0.3, 'motiviert': 0.07, 'und': 0.52, 'sprechen': 0.04, 'mit': 0, 'den': 0.05, 'Menschen': 0.07, 'nicht': 0.07, 'über': 0, 'sie': 0, 'öV': 0, 'Renten': 0.19, 'Vaterschaftsurlaub': 0.67, 'Themen': 0, 'die': 0.05, 'zu': 0.04, 'reden': 0, 'geben': 0, 'darumsp': 0, 'wahljahr': 0.09, 'wahlch19': 0.15, '…': 0}",positive,"[0.23829839, 0.010039868, 0.7516617]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Jetzt fehlt nur noch die Zustimmung des Nationalrates und die Schweiz wird einen Vaterschaftsurlaub haben! Heute hat die zuständige Kommission des Nationalrates einem Vaterschaftsurlaub von 10 Tagen zugestimmt,… https://t.co/bnJ7UBO8rw",fehlen zustimmung nationalrates schweiz vaterschaftsurlaub heute zuständig kommission nationalrates vaterschaftsurlaub tagen zustimmen,,,,,,,,,,"{'Jetzt': 0.05, 'fehlt': 0.07500000000000001, 'nur': 0, 'noch': 0, 'die': 0.14, 'Zustimmung': 0.22, 'des': 0, 'Nationalrates': 0.32, 'und': 0.05, 'Schweiz': 0.06, 'wird': 0.11, 'einen': 0, 'Vaterschaftsurlaub': 0.805, 'haben': 0.11, 'Heute': 0.35, 'hat': 0, 'zuständige': 0.14, 'Kommission': 0.42, 'einem': 0, 'von': 0, '10': 0, 'Tagen': 0.13, 'zugestimmt': 0, '…': 0}",positive,"[0.45317605, 0.005261915, 0.541562]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Kämpfe gerade in der Kommission für Wissenschaft, Bildung und Kultur des Nationalrates für die Vaterschaftsurlaubs-Initiative, für einen Vaterschaftsurlaub von 4 Wochen 👍 Das Resultat wird wahrscheinlich Morgen… https://t.co/GdvPWrY1mD",kämpfe gerade kommission wissenschaft bildung kultur nationalrates vaterschaftsurlaubs initiative vaterschaftsurlaub wochen resultat wahrscheinlich morgen,,,,,,,,,,"{'Kämpfe': 0, 'gerade': 0, 'in': 0.09, 'der': 0.15, 'Kommission': 0.09, 'für': 1.0, 'Wissenschaft': 0.03, 'Bildung': 0.03, 'und': 0.02, 'Kultur': 0.02, 'des': 0, 'Nationalrates': 0.045, 'die': 0.15, 'Vaterschaftsurlaubs-Initiative': 0.47250000000000003, 'einen': 0.64, 'Vaterschaftsurlaub': 0.675, 'von': 0, '4': 0, 'Wochen': 0.62, 'Das': 0.15, 'Resultat': 0, 'wird': 0.12, 'wahrscheinlich': 0.07, 'Morgen': 0.12, '…': 0}",neutral,"[0.8982758, 0.04718347, 0.05454069]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"🇨🇭 Bundesfeier in Lotzwil ✔ Ein Gedanke aus meiner Rede: ""Einer der letzten Nationalfeiertage ohne Vaterschaftsurlaub, die Schweiz muss mehr für die Familien tun."" - nach 2002 zum 2. Mal Festredner in Lotzwil… https://t.co/9igd9uTRXZ",bundesfeier lotzwil gedanke rede letzt nationalfeiertage vaterschaftsurlaub schweiz mehr familien tun mal festredner lotzwil,,,,,,,,,,"{'🇨': 0, '🇭': 0, 'Bundesfeier': 0, 'in': 0, 'Lotzwil': 0, 'Ein': 0, 'Gedanke': 0, 'aus': 0, 'meiner': 0, 'Rede': 0, 'Einer': 0, 'der': 0, 'letzten': 0, 'Nationalfeiertage': 0, 'ohne': 0, 'Vaterschaftsurlaub': 0, 'die': 0, 'Schweiz': 0, 'muss': 0, 'mehr': 0, 'für': 0, 'Familien': 0, 'tun': 0, 'nach': 0, '2002': 0, 'zum': 0, '2.': 0, 'Mal': 0, 'Festredner': 0, '…': 0}",neutral,"[0.9046075, 0.07329834, 0.022094162]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @BruWeGo: Der Mediendienst von #Travailsuisse ist erschienen:
-Bald hat die Schweiz einen #Vaterschaftsurlaub
-So unterstützt Travail.Su…",mediendienst travailsuisse erscheinen bald schweiz vaterschaftsurlaub unterstützen travail su,,,,,,,,,,"{'Der': 0.04, 'Mediendienst': 0.165, 'von': 0, 'Travailsuisse': 0.2, 'ist': 0.08, 'erschienen': 0, '-Bald': 0, 'hat': 0, 'die': 0.04, 'Schweiz': 0.18, 'einen': 0, 'Vaterschaftsurlaub': 0.87, '-So': 0, 'unterstützt': 0.15, 'Travail': 0, 'Su': 0, '…': 0}",positive,"[0.0013031487, 0.0013245024, 0.9973724]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Nach der @papizeit ist die Elternzeit-Initiative der nächste Schritt. Der Vorstand von Travail.Suisse spricht schon nächsten Mittwoch über das weitere Vorgehen zum #Vaterschaftsurlaub nach Ständerat. Auch #elternzeit erreichen wir nur mit einer breiten Koalition! https://t.co/mmEuLYWWGR,elternzeit initiative nächst schritt vorstand travail suisse sprechen schon nächst mittwoch weit vorgehen vaterschaftsurlaub ständerat elternzeit erreichen breit koalition,,,,,,,,,,"{'Nach': 0.06, 'der': 0.06, 'ist': 0.05, 'die': 0.06, 'Elternzeit-Initiative': 0.11750000000000001, 'nächste': 0.05, 'Schritt': 0.04, 'Der': 0.06, 'Vorstand': 0.06, 'von': 0, 'Travail': 0, 'Suisse': 0.15, 'spricht': 0, 'schon': 0, 'nächsten': 0.05, 'Mittwoch': 0.1, 'über': 0, 'das': 0.02, 'weitere': 0.11, 'Vorgehen': 0, 'zum': 0.06, 'Vaterschaftsurlaub': 0.09, 'nach': 0.02, 'Ständerat': 0.09, 'Auch': 0, 'elternzeit': 0.135, 'erreichen': 0, 'wir': 0, 'nur': 0.04, 'mit': 0.03, 'einer': 0, 'breiten': 0.06, 'Koalition': 0.12}",positive,"[0.23382527, 0.029317925, 0.7368568]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,negative,"RT @ArnoKerstSyna: #Eigenverantwortung oder gesetzlicher #Vaterschaftsurlaub ? Wenn der Chef nicht will, der Job streng &amp; das Familienbudge…",eigenverantwortung gesetzlich vaterschaftsurlaub chef job strengen amp familienbudge,,,,,,,,,,"{'Eigenverantwortung': 0.16, 'oder': 0.52, 'gesetzlicher': 0, 'Vaterschaftsurlaub': 1.0, 'Wenn': 0, 'der': 0.04, 'Chef': 0, 'nicht': 0, 'will': 0, 'Job': 0.06, 'streng': 0, 'amp': 0.03, 'das': 0, 'Familienbudge': 0.055, '…': 0}",neutral,"[0.7806458, 0.090195194, 0.129159]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @papizeit: Jetzt wird unsere Initiative von 20 Tagen #Vaterschaftsurlaub im #Ständerat @ParlCH beraten. Argumente wie ""Vaterschatsurlaub…",initiative tagen vaterschaftsurlaub ständerat beraten argumente vaterschatsurlaub,,,,,,,,,,"{'Jetzt': 0.05, 'wird': 0, 'unsere': 0.08, 'Initiative': 0.07, 'von': 0, '20': 0, 'Tagen': 0.04, 'Vaterschaftsurlaub': 0.75, 'im': 0, 'Ständerat': 0.1175, 'beraten': 0, 'Argumente': 0.5, 'wie': 0, 'Vaterschatsurlaub': 0.5, '…': 0}",neutral,"[0.72902286, 0.07468095, 0.19629626]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,"RT @David_Stampfli: Heute gilt es ernst beim #Vaterschaftsurlaub!

Nicht vergessen: bald sind dann Wahlen...

cc @papizeit @adrianwuethrich…",heute gelten ernst beim vaterschaftsurlaub vergessen bald wahlen cc,,,,,,,,,,"{'Heute': 0.13, 'gilt': 0, 'es': 0.11, 'ernst': 0, 'beim': 0, 'Vaterschaftsurlaub': 0.64, 'Nicht': 0, 'vergessen': 0.11, 'bald': 0, 'sind': 0, 'dann': 0, 'Wahlen': 0, '...': 0, 'cc': 0.11, '…': 0}",positive,"[0.0071695796, 0.0021924952, 0.9906379]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @ArnoKerstSyna: ‚Bob Dylan‘ für #Papizeit! Der Nobelpreisträger ruft das @ParlCH auf, endlich den #Vaterschaftsurlaub einzuführen. 
#Gle…",bob dylan papizeit nobelpreisträger rufen endlich vaterschaftsurlaub einführen gle,,,,,,,,,,"{'‚': 0, 'Bob': 0, 'Dylan': 0, '‘': 0, 'für': 0, 'Papizeit': 0, 'Der': 0, 'Nobelpreisträger': 0, 'ruft': 0, 'das': 0, 'auf': 0, 'endlich': 0, 'den': 0, 'Vaterschaftsurlaub': 0, 'einzuführen': 0, 'Gle': 0, '…': 0}",neutral,"[0.78707963, 0.009649085, 0.20327127]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @papizeit: Diesen Donnerstag hat der #Ständerat vom @ParlCH die Möglichkeit JA zu unserer #Initiative von 20 Tagen Vaterschaftsurlaub zu…,donnerstag ständerat möglichkeit ja initiative tagen vaterschaftsurlaub,,,,,,,,,,"{'Diesen': 0.14, 'Donnerstag': 0.19, 'hat': 0, 'der': 0.07, 'Ständerat': 0.12250000000000001, 'vom': 0.07, 'die': 0.07, 'Möglichkeit': 0.09, 'JA': 0, 'zu': 0.08, 'unserer': 0.12, 'Initiative': 0.21, 'von': 0, '20': 0, 'Tagen': 0.3, 'Vaterschaftsurlaub': 0.575, '…': 0}",neutral,"[0.8154763, 0.010194036, 0.17432962]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Ja, wir wollen #vaterschaftsurlaub!!! Und #elternzeit ! Nächsten Donnerstag im Ständerat wird der Entscheid zum Vaterschaftsurlaub fallen! #srfarena @papizeit",ja vaterschaftsurlaub elternzeit nächst donnerstag ständerat entscheid vaterschaftsurlaub fallen srfarena,,,,,,,,,,"{'Ja': 0.12, 'wir': 0, 'wollen': 0.64, 'vaterschaftsurlaub': 0.09, 'Und': 0.12, 'elternzeit': 0.065, 'Nächsten': 0.03, 'Donnerstag': 0.04, 'im': 0, 'Ständerat': 0.045, 'wird': 0.03, 'der': 0.04, 'Entscheid': 0.07, 'zum': 0.04, 'Vaterschaftsurlaub': 0.09, 'fallen': 0, 'srfarena': 0.13}",positive,"[0.057682358, 0.012474095, 0.9298436]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,negative,"""Kind entbunden - Papi verschwunden"" - Der Blick berichtet heute über die aktuellen Vaterschaftsurlaubs-Zahlen von Travail.Suisse. Fazit: Es geht in die richtige Richtung, aber für die Familien viel zu langsam!… https://t.co/P57gEyVbJH",kind entbinden papi verschwinden blick berichten heute aktuell vaterschaftsurlaubs zahlen travail suisse fazit gehen richtige richtung familien langsam,,,,,,,,,,"{'Kind': 0, 'entbunden': 0, 'Papi': 0, 'verschwunden': 0.06, 'Der': 0.04, 'Blick': 0, 'berichtet': 0, 'heute': 0.05, 'über': 0, 'die': 0.04, 'aktuellen': 1.0, 'Vaterschaftsurlaubs-Zahlen': 0.675, 'von': 0.12, 'Travail': 0, 'Suisse': 0.07, 'Fazit': 0.04, 'Es': 0.05, 'geht': 0, 'in': 0.02, 'richtige': 0.03, 'Richtung': 0.05, 'aber': 0.05, 'für': 0.03, 'Familien': 0, 'viel': 0, 'zu': 0, 'langsam': 0.05, '…': 0}",positive,"[0.19776994, 0.3288007, 0.47342932]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,@spkantonbern @TanjaBauer19 @mauraneriesen Genau! Und als erster Schritt der #vaterschaftsurlaub! Am 20. Juni im Ständerat und im Herbst im Nationalrat!,genau erst schritt vaterschaftsurlaub juni ständerat herbst nationalrat,,,,,,,,,,"{'Genau': 0.1, 'Und': 0.06, 'als': 0, 'erster': 0.1, 'Schritt': 0.35, 'der': 0.05, 'vaterschaftsurlaub': 0.87, 'Am': 0, '20.': 0, 'Juni': 0.07, 'im': 0, 'Ständerat': 0.060000000000000005, 'und': 0.06, 'Herbst': 0, 'Nationalrat': 0.065}",positive,"[0.053462222, 0.01127398, 0.93526375]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Meine Argumente für den #Vaterschaftsurlaub zum Nachhören auf @TeleBaernTV bzw. @TeleZueri im #Talktäglich - @papizeit -- https://t.co/0775dU9eRb,argumente vaterschaftsurlaub nachhören bzw talktäglich,,,,,,,,,,"{'Meine': 0.33, 'Argumente': 0.48, 'für': 0, 'den': 0.08, 'Vaterschaftsurlaub': 1.0, 'zum': 0.11000000000000001, 'Nachhören': 0, 'auf': 0.16, 'bzw.': 0, 'im': 0, 'Talktäglich': 0.12000000000000001, '--': 0}",neutral,"[0.6366743, 0.08270892, 0.28061676]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @maennerch: Richtig muss es von allen Befürwortern des #Vaterschaftsurlaub von jetzt bis zur #Abstimmung in einem Jahr heissen: „Ja zur…,richtig befürwortern vaterschaftsurlaub abstimmung jahr heissen ja,,,,,,,,,,"{'Richtig': 0, 'muss': 0.05, 'es': 0, 'von': 0.18, 'allen': 0, 'Befürwortern': 0, 'des': 0.18, 'Vaterschaftsurlaub': 0.66, 'jetzt': 0.12, 'bis': 0, 'zur': 0, 'Abstimmung': 0, 'in': 0.07, 'einem': 0.07, 'Jahr': 0.14, 'heissen': 0.09, '„': 0, 'Ja': 0, '…': 0}",positive,"[0.09116688, 0.020325005, 0.88850814]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,Der Bundesrat lehnt auch 2 Wochen Vaterschaftsurlaub ab! Unglaublich! Der Ständerat wird sich hoffentlich von dieser queren Haltung nicht beeindrucken lassen und am 20. Juni als Erstrat einen Vaterschaftsurlaub… https://t.co/0cvohLZwAp,bundesrat lehnen wochen vaterschaftsurlaub ab unglaublich ständerat hoffentlich queren haltung beeindrucken lassen juni erstrat vaterschaftsurlaub,,,,,,,,,,"{'Der': 0.03, 'Bundesrat': 0.14, 'lehnt': 0.28, 'auch': 0.24, '2': 0, 'Wochen': 0.15, 'Vaterschaftsurlaub': 0.1, 'ab': 0, 'Unglaublich': 1.0, 'Ständerat': 0.1175, 'wird': 0.05, 'sich': 0, 'hoffentlich': 0.25, 'von': 0, 'dieser': 0.11, 'queren': 0, 'Haltung': 0.13, 'nicht': 0.08, 'beeindrucken': 0, 'lassen': 0.09, 'und': 0.06, 'am': 0, '20.': 0, 'Juni': 0.06, 'als': 0.04, 'Erstrat': 0.065, 'einen': 0, '…': 0}",negative,"[0.019181836, 0.9669303, 0.013887803]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,RT @papizeit: Also echt jetzt 😠! Der @Bundesrat_CH findet den #Vaterschaftsurlaub noch immer eine Schnapsidee! Wir sehen das natürlich ganz…,echt finden vaterschaftsurlaub immer schnapsidee sehen natürlich ganz,,,,,,,,,,"{'Also': 0, 'echt': 0, 'jetzt': 0.05, 'Der': 0, 'findet': 0, 'den': 0, 'Vaterschaftsurlaub': 0.71, 'noch': 0.12, 'immer': 0, 'eine': 0, 'Schnapsidee': 0.395, 'Wir': 0.05, 'sehen': 0.06, 'das': 0, 'natürlich': 0, 'ganz': 0, '…': 0}",negative,"[0.21819222, 0.655827, 0.12598081]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,RT @papizeit: 4 Wochen Vaterschaftsurlaub für alle Papis - unabhängig vom goodwill des Arbeitgebers. Dafür stehen wir ein! https://t.co/Ldv…,wochen vaterschaftsurlaub all papis unabhängig goodwill arbeitgebers dafür stehen,,,,,,,,,,"{'4': 0, 'Wochen': 0.17, 'Vaterschaftsurlaub': 0.74, 'für': 0.07, 'alle': 0, 'Papis': 0, 'unabhängig': 0, 'vom': 0.04, 'goodwill': 0.08, 'des': 0, 'Arbeitgebers': 0.1, 'Dafür': 0, 'stehen': 0.04, 'wir': 0, 'ein': 0}",positive,"[0.0357835, 0.0033183624, 0.9608981]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,Podcast @SRF zum #Vaterschaftsurlaub und zur Initiative @papizeit - Er zeigt: Die Schweiz ist reif für den Vaterschaftsurlaub! #srfeinfachpolitik Was kostet uns der Vaterschaftsurlaub? #srf https://t.co/droGlmDIJT,podcast vaterschaftsurlaub initiative zeigen schweiz reif vaterschaftsurlaub srfeinfachpolitik kosten vaterschaftsurlaub srf,,,,,,,,,,"{'Podcast': 0.08, 'zum': 0.04, 'Vaterschaftsurlaub': 0.79, 'und': 0.03, 'zur': 0.04, 'Initiative': 0.07, 'Er': 0.11, 'zeigt': 0, 'Die': 0.04, 'Schweiz': 0.07, 'ist': 0.11, 'reif': 0.19, 'für': 0.13, 'den': 0.04, 'srfeinfachpolitik': 0.45, 'Was': 0, 'kostet': 0, 'uns': 0.82, 'der': 0.04, 'srf': 0.14}",neutral,"[0.752851, 0.042181082, 0.20496784]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @papizeit: alle News zum #Vaterschaftsurlaub erhalten? Jetzt auf https://t.co/yKUwxl9DBr für den Newsletter anmelden!,all news vaterschaftsurlaub erhalten newsletter anmelden,,,,,,,,,,"{'alle': 0, 'News': 0.25, 'zum': 0.1, 'Vaterschaftsurlaub': 0.55, 'erhalten': 0, 'Jetzt': 0.16, 'auf': 0, 'für': 0.12, 'den': 0.1, 'Newsletter': 0.41, 'anmelden': 0}",positive,"[0.19509381, 0.008390274, 0.79651594]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Wir sind dem #Vaterschaftsurlaub in der #Schweiz einen Schritt näher: Ständeratskommission beantragt 2 Wochen. Der richtige Kompromiss ist aber unsere @papizeit-Initiative mit 4 Wochen, werte Ständeratsmitglieder @ParlCH #parlch @alliance_F @maennerch @ProFamiliaCH #travailsuisse https://t.co/SwV2DgjFsl",vaterschaftsurlaub schweiz schritt nähern ständeratskommission beantragen wochen richtige kompromiss initiative wochen werte ständeratsmitglieder parlch travailsuisse,,,,,,,,,,"{'Wir': 0.14, 'sind': 0.15, 'dem': 0.385, 'Vaterschaftsurlaub': 0.89, 'in': 0.15, 'der': 0.04, 'Schweiz': 0.2, 'einen': 0, 'Schritt': 0.19, 'näher': 0.31, 'Ständeratskommission': 0.0925, 'beantragt': 0, '2': 0, 'Wochen': 0.04, 'Der': 0.04, 'richtige': 0.095, 'Kompromiss': 0.09, 'ist': 0.05, 'aber': 0, 'unsere': 0.1, '-Initiative': 0, 'mit': 0, '4': 0, 'werte': 0, 'Ständeratsmitglieder': 0.0525, 'parlch': 0.08, 'travailsuisse': 0}",positive,"[0.09376028, 0.021584893, 0.8846549]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.6666666666666666,negative,"Zwei Tage #Vaterschaftsurlaub sind definitiv nicht mehr zeitgemäss, liebe Gemeinden! 10 Tage wie der Kanton das Mindeste, 20 Tage wie unsere #Initiative das Wünschbare! Es gibt noch viel zu tun für eine bessere #Vereinbarkeit! @papizeit #travailsuisse https://t.co/sppMi4XF4u",zwei tage vaterschaftsurlaub definitiv mehr zeitgemäss lieb gemeinden tage kanton mindeste tage initiative wünschbare geben tun gut vereinbarkeit travailsuisse,,,,,,,,,,"{'Zwei': 0.17, 'Tage': 0.02, 'Vaterschaftsurlaub': 0.67, 'sind': 0.14, 'definitiv': 0, 'nicht': 0, 'mehr': 0, 'zeitgemäss': 0, 'liebe': 0, 'Gemeinden': 0, '10': 0, 'wie': 0, 'der': 0.04, 'Kanton': 0.05, 'das': 0, 'Mindeste': 0.03, '20': 0, 'unsere': 0.05, 'Initiative': 0.04, 'Wünschbare': 0.05, 'Es': 0.02, 'gibt': 0.14, 'noch': 0.02, 'viel': 0.02, 'zu': 0.02, 'tun': 0.015, 'für': 0, 'eine': 0, 'bessere': 0, 'Vereinbarkeit': 0.04, 'travailsuisse': 0}",negative,"[0.0604965, 0.78316706, 0.15633649]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Wieder ein voller Saal:  Sektionsversammlung der Syna Sektion Ob- und Nidwalden - am internationalen Frauentag habe ich die Themen Vaterschaftsurlaub, Rahmenabkommen und AHV-Steuer-Vorlage… https://t.co/KXYMVoevs2",voll saal sektionsversammlung syna sektion nidwalden international frauentag themen vaterschaftsurlaub rahmenabkommen ahv steuer vorlage,,,,,,,,,,"{'Wieder': 0.07, 'ein': 0, 'voller': 0.195, 'Saal': 0, 'Sektionsversammlung': 0.05, 'der': 0.16, 'Syna': 0, 'Sektion': 0.05, 'Ob-': 0, 'und': 0.82, 'Nidwalden': 0.05, 'am': 0, 'internationalen': 0.06, 'Frauentag': 0.11, 'habe': 0.32, 'ich': 0.15, 'die': 0.16, 'Themen': 0, 'Vaterschaftsurlaub': 0.6799999999999999, 'Rahmenabkommen': 0.44, 'AHV-Steuer-Vorlage': 0.11499999999999999, '…': 0}",neutral,"[0.99652964, 0.0013108012, 0.0021595946]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,Braucht es jetzt einen Vaterschaftsurlaub? #srf https://t.co/fO9Kphqds3,brauchen vaterschaftsurlaub srf,,,,,,,,,,"{'Braucht': 0, 'es': 0, 'jetzt': 0.42, 'einen': 0, 'Vaterschaftsurlaub': 0.39, 'srf': 0.42}",neutral,"[0.9088197, 0.047116037, 0.044064242]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
